"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"LABKAG at LLMs4OL 2025 Tasks A and C: Context-Rich Prompting for Ontology Construction","https://scispace.com/paper/labkag-at-llms4ol-2025-tasks-a-and-c-context-rich-prompting-ohzor206hxmh","2025","Proceedings Article","Open conference proceedings","Xinyi Zhao
Kevin Drake
Yuya Sasaki
Hidetaka Hando
Xinyi Zhao
Kevin Drake
Yuya Sasaki
Hidetaka Hando","10.52825/ocp.v6i.2891","https://scispace.compdf/labkag-at-llms4ol-2025-tasks-a-and-c-context-rich-prompting-ohzor206hxmh.pdf","This paper presents LABKAG's submission to the LLMs4OL 2025 Challenge, focusing on ontology construction from domain-specific text using large language models (LLMs). Our core methodology prioritizes prompt design over fine-tuning or external knowledge, demonstrating its effectiveness in generating structured knowledge. For Task A (Text2Onto: extracting ontological terms and types), we utilized a locally deployed Qwen3-8B model, while for Task C (Taxonomy Discovery: identifying taxonomic hierarchies), we evaluated the performance of GPT-4o-mini and Gemini 2.5 Pro. Our experiments consistently show that incorporating in-domain examples and providing richer context within prompts significantly enhances performance. These results confirm that well-engineered prompts enable LLMs to effectively extract entities and their hierarchical relationships, offering a lightweight, adaptable, and generalizable approach to structured knowledge extraction. ","This paper presents LABKAG's LLMs4OL 2025 Challenge submission, demonstrating the effectiveness of context-rich prompting for ontology construction using large language models, with experiments showing improved performance with in-domain examples and richer context within prompts."
"Generating Knowledge Graphs from Large Language Models: A Comparative
  Study of GPT-4, LLaMA 2, and BERT","https://scispace.com/paper/generating-knowledge-graphs-from-large-language-models-a-58nnxvb3br3v","2024","Journal Article","","Ahan Bhatt
Nandan Vaghela
Kush Dudhia","10.48550/arxiv.2412.07412","https://scispace.compdf/generating-knowledge-graphs-from-large-language-models-a-58nnxvb3br3v.pdf","Knowledge Graphs (KGs) are essential for the functionality of GraphRAGs, a form of Retrieval-Augmented Generative Systems (RAGs) that excel in tasks requiring structured reasoning and semantic understanding. However, creating KGs for GraphRAGs remains a significant challenge due to accuracy and scalability limitations of traditional methods. This paper introduces a novel approach leveraging large language models (LLMs) like GPT-4, LLaMA 2 (13B), and BERT to generate KGs directly from unstructured data, bypassing traditional pipelines. Using metrics such as Precision, Recall, F1-Score, Graph Edit Distance, and Semantic Similarity, we evaluate the models' ability to generate high-quality KGs. Results demonstrate that GPT-4 achieves superior semantic fidelity and structural accuracy, LLaMA 2 excels in lightweight, domain-specific graphs, and BERT provides insights into challenges in entity-relationship modeling. This study underscores the potential of LLMs to streamline KG creation and enhance GraphRAG accessibility for real-world applications, while setting a foundation for future advancements. ","This study compares GPT-4, LLaMA 2, and BERT's ability to generate high-quality Knowledge Graphs from unstructured data, finding GPT-4 excels in semantic fidelity, LLaMA 2 in lightweight graphs, and BERT in entity-relationship modeling, with implications for GraphRAG accessibility."
"Silo to Structure – A Pipeline for Extracting Knowledge Graphs from Historical Sources with LLMs","https://scispace.com/paper/silo-to-structure-a-pipeline-for-extracting-knowledge-graphs-cbsfturi5okk","2025","Repository","","Vogl, Malte","10.5281/zenodo.17292800","","&lt;p&gt;We introduce a computational pipeline that transforms heterogeneous historical sources into knowledge graphs using large language models (LLMs). It combines LLM-based open information extraction (OIE) with competency-question-guided ontology building and is grounded in three principles: task decomposition, human-in-the-loop validation, and research-question- and data-driven design.&lt;/p&gt; ",""
"SAC-KG: Exploiting Large Language Models as Skilled Automatic Constructors for Domain Knowledge Graph","https://scispace.com/paper/sac-kg-exploiting-large-language-models-as-skilled-automatic-58kwva9vofq1","2024","Journal Article","","Hanzhu Chen
Shen Xu
Qitan Lv
Jie Wang
X. Ni
Jieping Ye","10.18653/v1/2024.acl-long.238","https://scispace.compdf/sac-kg-exploiting-large-language-models-as-skilled-automatic-58kwva9vofq1.pdf","Knowledge graphs (KGs) play a pivotal role in knowledge-intensive tasks across specialized domains, where the acquisition of precise and dependable knowledge is crucial. However, existing KG construction methods heavily rely on human intervention to attain qualified KGs, which severely hinders the practical applicability in real-world scenarios. To address this challenge, we propose a general KG construction framework, named SAC-KG, to exploit large language models (LLMs) as Skilled Automatic Constructors for domain Knowledge Graph. SAC-KG effectively involves LLMs as domain experts to generate specialized and precise multi-level KGs. Specifically, SAC-KG consists of three components: Generator, Verifier, and Pruner. For a given entity, Generator produces its relations and tails from raw domain corpora, to construct a specialized single-level KG. Verifier and Pruner then work together to ensure precision by correcting generation errors and determining whether newly produced tails require further iteration for the next-level KG.Experiments demonstrate that SAC-KG automatically constructs a domain KG at the scale of over one million nodes and achieves a precision of 89.32%, leading to a superior performance with over 20% increase in precision rate compared to existing state-of-the-art methods for the KG construction task.","SAC-KG, a framework leveraging large language models, constructs precise domain knowledge graphs with a 89.32% precision rate, outperforming existing methods by 20%, and automatically generates KGs at a scale of over one million nodes."
"OntoLogX: Ontology-Guided Knowledge Graph Extraction from Cybersecurity Logs with Large Language Models","https://scispace.com/paper/ontologx-ontology-guided-knowledge-graph-extraction-from-vgawn24zel4n","2025","Journal Article","","Drago Idilio
Rula, Anisa
Bianchini Devis
Cerutti, Federico","10.48550/arxiv.2510.01409","https://scispace.compdf/ontologx-ontology-guided-knowledge-graph-extraction-from-vgawn24zel4n.pdf","System logs represent a valuable source of Cyber Threat Intelligence (CTI), capturing attacker behaviors, exploited vulnerabilities, and traces of malicious activity. Yet their utility is often limited by lack of structure, semantic inconsistency, and fragmentation across devices and sessions. Extracting actionable CTI from logs therefore requires approaches that can reconcile noisy, heterogeneous data into coherent and interoperable representations. We introduce OntoLogX, an autonomous Artificial Intelligence (AI) agent that leverages Large Language Models (LLMs) to transform raw logs into ontology-grounded Knowledge Graphs (KGs). OntoLogX integrates a lightweight log ontology with Retrieval Augmented Generation (RAG) and iterative correction steps, ensuring that generated KGs are syntactically and semantically valid. Beyond event-level analysis, the system aggregates KGs into sessions and employs a LLM to predict MITRE ATT&amp;CK tactics, linking low-level log evidence to higher-level adversarial objectives. We evaluate OntoLogX on both logs from a public benchmark and a real-world honeypot dataset, demonstrating robust KG generation across multiple KGs backends and accurate mapping of adversarial activity to ATT&amp;CK tactics. Results highlight the benefits of retrieval and correction for precision and recall, the effectiveness of code-oriented models in structured log analysis, and the value of ontology-grounded representations for actionable CTI extraction. ",""
"Using Large Language Models to Build Ontologies","https://scispace.com/paper/using-large-language-models-to-build-ontologies-laxnsz2yllu5","2024","Repository","","Mungall Chris","10.5281/zenodo.10866679","","Presentation of DRAGON-AI for PAG-31 https://pag.confex.com/pag/31/meetingapp.cgi/Paper/53968 Ontologies are fundamental components of informatics infrastructure in domains such as biomedical, environmental, and food sciences, representing consensus knowledge in an accurate and computable form. However, their construction and maintenance demand substantial resources, necessitating substantial collaborative efforts of domain experts, curators, and ontology experts. We present Dynamic Retrieval Augmented Generation of Ontologies using AI (DRAGON-AI), an ontology generation method employing Large Language Models (LLMs) and Retrieval Augmented Generation (RAG). This method can generate textual and logical ontology components, drawing from existing knowledge in multiple ontologies, as well as unstructured textual sources. We assessed DRAGON-AI across ten diverse ontologies, making use of extensive manual evaluation of results. We demonstrate high precision for relationship generation, close to but lower than precision from logic-based reasoning. We also demonstrate definition generation comparable with but lower than human-generated definitions. Notably, expert evaluators were better able to discern subtle flaws in AI-generated definitions. We also demonstrated the ability of DRAGON-AI to incorporate natural language instructions in the form of GitHub issues. These findings suggest DRAGON-AI's potential to substantially aid the manual ontology construction process. However, our results also underscore the importance of having expert curators and ontology editors drive the ontology generation process. ",""
"LLM-based Triplet Extraction for Automated Ontology Generation in Software Engineering Standards","https://scispace.com/paper/llm-based-triplet-extraction-for-automated-ontology-xdb7n6plpw45","2025","Journal Article","","","10.48550/arxiv.2509.00140","","Ontologies have supported knowledge representation and whitebox reasoning for decades; thus, the automated ontology generation (AOG) plays a crucial role in scaling their use. Software engineering standards (SES) consist of long, unstructured text (with high noise) and paragraphs with domain-specific terms. In this setting, relation triple extraction (RTE), together with term extraction, constitutes the first stage toward AOG. This work proposes an open-source large language model (LLM)-assisted approach to RTE for SES. Instead of solely relying on prompt-engineering-based methods, this study promotes the use of LLMs as an aid in constructing ontologies and explores an effective AOG workflow that includes document segmentation, candidate term mining, LLM-based relation inference, term normalization, and cross-section alignment. Golden-standard benchmarks at three granularities are constructed and used to evaluate the ontology generated from the study. The results show that it is comparable and potentially superior to the OpenIE method of triple extraction. ",""
"CEAR: Automatic construction of a knowledge graph of chemical entities
  and roles from scientific literature","https://scispace.com/paper/cear-automatic-construction-of-a-knowledge-graph-of-chemical-8xlmf7nelktr","2024","Journal Article","","Stefan Langer
Fabian Neuhaus
Andreas Nürnberger","10.48550/arxiv.2407.21708","","Ontologies are formal representations of knowledge in specific domains that provide a structured framework for organizing and understanding complex information. Creating ontologies, however, is a complex and time-consuming endeavor. ChEBI is a well-known ontology in the field of chemistry, which provides a comprehensive resource for defining chemical entities and their properties. However, it covers only a small fraction of the rapidly growing knowledge in chemistry and does not provide references to the scientific literature. To address this, we propose a methodology that involves augmenting existing annotated text corpora with knowledge from Chebi and fine-tuning a large language model (LLM) to recognize chemical entities and their roles in scientific text. Our experiments demonstrate the effectiveness of our approach. By combining ontological knowledge and the language understanding capabilities of LLMs, we achieve high precision and recall rates in identifying both the chemical entities and roles in scientific literature. Furthermore, we extract them from a set of 8,000 ChemRxiv articles, and apply a second LLM to create a knowledge graph (KG) of chemical entities and roles (CEAR), which provides complementary information to ChEBI, and can help to extend it. ","Researchers propose CEAR, a methodology to automatically construct a knowledge graph of chemical entities and roles from scientific literature, leveraging Chebi ontology and large language models, achieving high precision and recall rates in identifying chemical entities and roles."
"Advanced Ontological Modelling and Retrieval-Augmented Generation for Dynamic Knowledge Representation","https://scispace.com/paper/advanced-ontological-modelling-and-retrieval-augmented-85zvkh2wsbyy","2025","Journal Article","","M Pranavi","10.5281/zenodo.15486796","","With the exponential rise in unstructured data across industries, there is a growing need for systems that can derive meaningful insights from such content. This paper introduces a robust framework that merges Knowledge Graphs (KGs) with Retrieval-Augmented Generation (RAG) to transform diverse text formats into structured, queryable knowledge representations. By integrating natural language processing (NLP) techniques, graph modeling, and large language models (LLMs), our system extracts entities, maps relationships, and enables semantic querying using Neo4j and LangChain. Evaluations on real-world datasets demonstrate high accuracy in entity recognition and improvements in query response relevance. The framework presents valuable applications in academic research, healthcare, and education. ","This paper introduces a robust framework merging Knowledge Graphs with Retrieval-Augmented Generation to transform unstructured text into structured knowledge representations, leveraging NLP, graph modeling, and LLMs for entity recognition, relationship mapping, and semantic querying with high accuracy."
"Phoenixes at LLMs4OL 2025 Task A: Ontology Learning With Large Language Models Reasoning","https://scispace.com/paper/phoenixes-at-llms4ol-2025-task-a-ontology-learning-with-uh7vnfv6rtur","2025","Proceedings Article","Open conference proceedings","Alireza Esmaeili Fridouni
Mahsa Sanaei
Alireza Esmaeili Fridouni
Mahsa Sanaei","10.52825/ocp.v6i.2888","https://scispace.compdf/phoenixes-at-llms4ol-2025-task-a-ontology-learning-with-uh7vnfv6rtur.pdf","Recent advances in large language models (LLMs) have demonstrated remarkable capabilities in various natural language understanding tasks, including Ontology Learning (OL), where they automatically or semi-automatically extract knowledge from unstructured data. This work presents our contribution to the LLMs4OL Challenge at the ISWC 2025 conference, focusing on Task A, which comprises two subtasks: term extraction (SubTask A1) and type extraction (SubTask A2). We evaluate three state-of-the-art LLMs — Qwen2.5-72B-Instruct, Mistral-Small-24B-Instruct-2501, and LLaMA-3.3-70B-Instruct — across three domain-specific datasets: Ecology, Scholarly, and Engineering. In this paper, we adopt a Chain-of-Thought (CoT) Few-Shot Prompting strategy to guide the models in identifying relevant domain terms and assigning their appropriate ontology types. CoT prompting enables LLMs to generate intermediate reasoning steps before producing final predictions, which is particularly beneficial for ontology learning tasks that require contextual reasoning beyond surface-level term matching. Model performance is evaluated using the official precision, recall, and F1-score metrics provided by the challenge organizers. The results reveal important insights into the strengths and limitations of LLMs in ontology learning tasks. ",""
"ELLMO at LLMs4OL 2025 Tasks A and D: LLM-Based Term, Type, and Relationship Extraction","https://scispace.com/paper/ellmo-at-llms4ol-2025-tasks-a-and-d-llm-based-term-type-and-jx5pz05xca6l","2025","Proceedings Article","Open conference proceedings","Ryan Roche
Jaimie Murdock
Douglas C. Crowder
Ryan Roche
Jaimie Murdock
Douglas C. Crowder","10.52825/ocp.v6i.2897","https://scispace.compdf/ellmo-at-llms4ol-2025-tasks-a-and-d-llm-based-term-type-and-jx5pz05xca6l.pdf","This paper presents an approach to building ontologies using Large Language Models (LLMs), addressing the need in many domains for quality knowledge data extraction from vast stores of text data. In particular, we focus on extracting terms and types from text and discovering relationships between types. This work was completed as part of the 2025 LLMs4OL Challenge, where quality training and testing data, as well as several defined tasks were provided. Many teams competed to produce the best output data across many domains. Our methodology involved prompt engineering, classification, clustering, and vector databases. For the first task, discovering terms and types, we used two methods, (1) directly tailoring prompts to find the terms and types separately and (2) an approach that discovered terms and types simultaneously and then classified them afterwards. For discovering relationships, we used clustering and vector databases to attempt to reduce the number of potential edges; then, we queried the LLM for probabilities for each of the potential edges. While our findings indicate promising results, further work is necessary to address challenges related to processing large datasets, particularly in optimizing efficiency and accuracy. ",""
"Review on Construction and Application of Domain Knowledge Graphs: Cross-Domain Practices and Cutting-Edge Explorations Driven by Large Language Models","https://scispace.com/paper/review-on-construction-and-application-of-domain-knowledge-kushvm1qhowg","2025","Journal Article","Frontiers in computing and intelligent systems","Zicheng Wang
Guo-Chen Yang","10.54097/1e73yk08","https://scispace.compdf/review-on-construction-and-application-of-domain-knowledge-kushvm1qhowg.pdf","Knowledge graphs (KGs) are core infrastructure for artificial intelligence, and large language models (LLMs) have significantly advanced their construction and application. This paper systematically reviews the latest domestic and international research on domain KG construction. Domestically, studies focus on low-resource adaptation and prompt engineering in vertical fields (agriculture, healthcare, education, etc.), such as few-shot extraction via LoRA and zero-shot entity recognition with DeepSeek. Internationally, research emphasizes general frameworks in mineral resources, smart manufacturing, and other areas, including multimodal fusion with Cross-Modal Transformers and quintuple-based knowledge representation. It further analyzes technological evolution and existing challenges. Future directions include deepening LLM-KG synergy and enhancing interpretability. This study provides a systematic reference for intelligent knowledge management. ",""
"Prompt-guided LLM agent for end-to-end ontology learning","https://scispace.com/paper/prompt-guided-llm-agent-for-end-to-end-ontology-learning-247zgprujwq4","2025","Journal Article","Ìnformacìjnì tehnologìï ta kompʼûterna ìnženerìâ","Yaroslav Teplyi
Dmytro Dosyn","10.31649/vitce/2.2025.35","","Abstract. Turning the vast knowledge of large language models (LLMs) into logical, machine-interpretable ontologies poses a difficult task. Conventional single-prompt strategies often generated ambiguous or mutually inconsistent triples could not be merged safely with reference knowledge bases. The present work therefore aimed to design and empirically verify an entirely automated workflow that converts raw text into schema–compliant RDF/OWL statements without manual intervention. The resulting agent combined four stages – schema discovery, instance extraction, self-repair validation, and ontology alignment – each expressed as structured prompts executed by an LLM. A validator inspected every candidate assertion against the extracted domain-range constraints; any violation triggered an iterative analyse- errors / fix-schema / fix-instances loop until consistency was reached. The workflow was instantiated with three families of LLMs – GPT-4.1-mini, LLaMA-3.3-70b, and Grok-3-mini – chosen to represent high-end proprietary, open-weights, and cost-efficient small models. Quality was measured on the synthetic Measure of Information in Nodes and Edges (MINE) benchmark and on two real scholarly texts: ten English CEUR-WS workshop volumes and ten Ukrainian issues of the Journal of Lviv Polytechnic National University “Information Systems and Networks”. On MINE the agent paired with LLaMA-3.3-70b achieved 67.5% fact recall, surpassing the KGGen pipeline (66.07%) while still enforcing schema coherence; GPT-4.1-mini and Grok-3-mini reached 59.8% and 52.4%, respectively. When applied to the bilingual texts, all models reproduced the canonical author–paper–journal relation, proposed up to 39 new classes and 29 new relations, and instantiated more than 800 individuals per dataset with only minor post-repair inconsistencies. Extracted labels remained in English even for Ukrainian inputs. While GPT-4.1-mini and LLaMA-3.3-70b generated broader and valid schema yet most of the schema remained uninitiated, when Grok-3-mini produced concise and fully populated schema with instances. The practical outcome is a pipeline that can be used on digital libraries or domain portals to expand existing knowledge graphs continuously and with minimal human effort, thereby lowering the cost for ontology maintenance and enrichment ",""
"SBU-NLP at LLMs4OL 2025 Tasks A, B, and C: Stage-Wise Ontology Construction Through LLMs Without any Training Procedure","https://scispace.com/paper/sbu-nlp-at-llms4ol-2025-tasks-a-b-and-c-stage-wise-ontology-1xwl7gop49ih","2025","Proceedings Article","Open conference proceedings","Rashin Rahnamoun
Mehrnoush Shamsfard
Rashin Rahnamoun
Mehrnoush Shamsfard","10.52825/ocp.v6i.2887","https://scispace.compdf/sbu-nlp-at-llms4ol-2025-tasks-a-b-and-c-stage-wise-ontology-1xwl7gop49ih.pdf","Automated ontology construction is a challenging task that traditionally requires extensive domain expertise, data preprocessing, and resource-intensive model training. While learning-based methods with fine-tuning are common, they often suffer from high computational costs and limited generalizability across domains. This paper explores a fully automated approach that leverages powerful large language models (LLMs) through prompt engineering, eliminating the need for training or fine-tuning. We participated in the LLMs4OL 2025 shared task, which includes four subtasks: extracting ontological terms and types (Text2Onto), assigning generalized types to terms (Term Typing), discovering taxonomic relations (Taxonomy Discovery), and extracting non-taxonomic semantic relations (Non-Taxonomic Relation Extraction). Our team focused on the first three tasks by using stratified random sampling, simple random sampling, and chunking-based strategies to include training sets in the prompts without limitations imposed by context window sizes. This simple yet general approach has proven effective across these tasks, enabling high-quality ontology construction without additional annotations or training. Additionally, we show that pretrained sentence embedding models ranging from 0.1B to 1.5B parameters perform comparably to a simple F1 token overlap baseline in taxonomy discovery, suggesting that embedding-based methods may not always offer significant advantages. Our findings highlight that prompt-based strategies with modern LLMs enable efficient, scalable, and domain-independent ontology construction, providing a promising alternative to traditional, resource-heavy methods. ",""
"Constructing Knowledge Graphs from Text Using Large Language Models: Scoping Review","https://scispace.com/paper/constructing-knowledge-graphs-from-text-using-large-language-uzcj11jk30m3","2025","Journal Article","","","10.5753/sbbd_estendido.2025.247977","","The use of Large Language Models (LLMs) for Knowledge Graph (KG) construction has gained significant traction, yet the field lacks methodological standardization. This study conducts a scope review following the PRISMA framework to map existing techniques and categorize them into four main approaches: (i) RDF-Based; (ii) Prompt-Based; (iii) RAG-Based; (iv) Hybrid Pipelines. Analyzing 126 primary studies, we identify key benefits such as scalability and automation, alongside challenges like low precision and manual curation. Our findings highlight research art-state.","This scoping review maps 126 studies on constructing Knowledge Graphs using Large Language Models, categorizing techniques into four approaches and highlighting benefits (scalability, automation) and challenges (low precision, manual curation) in the field."
"Automated Knowledge Graph Construction using Large Language Models and Sentence Complexity Modelling","https://scispace.com/paper/automated-knowledge-graph-construction-using-large-language-4i4kiwegf2lo","2025","Journal Article","","Durresi, Arjan","10.48550/arxiv.2509.17289","https://scispace.compdf/automated-knowledge-graph-construction-using-large-language-4i4kiwegf2lo.pdf","We introduce CoDe-KG, an open-source, end-to-end pipeline for extracting sentence-level knowledge graphs by combining robust coreference resolution with syntactic sentence decomposition. Using our model, we contribute a dataset of over 150,000 knowledge triples, which is open source. We also contribute a training corpus of 7248 rows for sentence complexity, 190 rows of gold human annotations for co-reference resolution using open source lung-cancer abstracts from PubMed, 900 rows of gold human annotations for sentence conversion policies, and 398 triples of gold human annotations. We systematically select optimal prompt-model pairs across five complexity categories, showing that hybrid chain-of-thought and few-shot prompting yields up to 99.8% exact-match accuracy on sentence simplification. On relation extraction (RE), our pipeline achieves 65.8% macro-F1 on REBEL, an 8-point gain over the prior state of the art, and 75.7% micro-F1 on WebNLG2, while matching or exceeding performance on Wiki-NRE and CaRB. Ablation studies demonstrate that integrating coreference and decomposition increases recall on rare relations by over 20%. Code and dataset are available at https://github.com/KaushikMahmud/CoDe-KG_EMNLP_2025 ","Researchers introduce CoDe-KG, an open-source pipeline for extracting sentence-level knowledge graphs using large language models and sentence complexity modelling, achieving state-of-the-art performance on relation extraction tasks with up to 99.8% accuracy and 20% recall increase on rare relations."
"Ontology-guided Knowledge Graph Construction from Maintenance Short Texts","https://scispace.com/paper/ontology-guided-knowledge-graph-construction-from-12rxyq3gi9cu","2024","Journal Article","","Zeno Cauter
Nikolay Yakovets","10.18653/v1/2024.kallm-1.8","https://scispace.compdf/ontology-guided-knowledge-graph-construction-from-12rxyq3gi9cu.pdf","Large-scale knowledge graph construction remains infeasible since it requires significant human-expert involvement. Further complications arise when building graphs from domain-specific data due to their unique vocabularies and associated contexts. In this work, we demonstrate the ability of open-source large language models (LLMs), such as Llama-2 and Llama-3, to extract facts from domain-specific Maintenance Short Texts (MSTs). We employ an approach which combines ontology-guided triplet extraction and in-context learning. By using only 20 semantically similar examples with the Llama-3-70B-Instruct model, we achieve performance comparable to previous methods that relied on fine-tuning techniques like SpERT and REBEL. This indicates that domain-specific fact extraction can be accomplished through inference alone, requiring minimal labeled data. This opens up possibilities for effective and efficient semi-automated knowledge graph construction for domain-specific data.","This study leverages large language models to construct knowledge graphs from domain-specific maintenance texts, achieving comparable performance to fine-tuned methods using minimal labeled data through ontology-guided triplet extraction and in-context learning."
"Knowledge Representation and Ontologies in the Era of Large Language Models","https://scispace.com/paper/knowledge-representation-and-ontologies-in-the-era-of-large-vee1p6kyw81k","2025","Repository","","Mendes De Farias, Tarcisio","10.5281/zenodo.17512584","","With the advent of large language models (LLMs), we are currently able to build applications with a relatively good accuracy that can process and generate “human”-like text, engage in natural language conversations, and perform several types of tasks based on users’ prompts. Nevertheless, it is well known that LLMs and their applications can have several limitations among them: hallucinations, indecisiveness, a “black-box” approach and lacking domain-specific knowledge. To address these limitations and more, the knowledge representation with ontologies can play a key role by making it possible to use and enhance LLMs for challenging applications that demand a high accuracy and verifiable outcomes. One of these applications is scientific question answering. In this talk, I will present different strategies to address the LLM limitations such as fine- and prompt-tuning, discuss effective relations between ontologies and LLMs, and our latest work on building a question answering system over scientific data in the form of knowledge graphs. In this recent work, we also seek to leverage the ontologies used to build these knowledge graphs. ","Large language models' limitations, such as hallucinations and indecisiveness, can be addressed by integrating knowledge representation with ontologies, enabling applications like scientific question answering with high accuracy and verifiable outcomes."
"Knowledge Representation and Ontologies in the Era of Large Language Models","https://scispace.com/paper/knowledge-representation-and-ontologies-in-the-era-of-large-xr6jbs1ko4tt","2025","Repository","","Mendes De Farias, Tarcisio","10.5281/zenodo.17512583","","With the advent of large language models (LLMs), we are currently able to build applications with a relatively good accuracy that can process and generate “human”-like text, engage in natural language conversations, and perform several types of tasks based on users’ prompts. Nevertheless, it is well known that LLMs and their applications can have several limitations among them: hallucinations, indecisiveness, a “black-box” approach and lacking domain-specific knowledge. To address these limitations and more, the knowledge representation with ontologies can play a key role by making it possible to use and enhance LLMs for challenging applications that demand a high accuracy and verifiable outcomes. One of these applications is scientific question answering. In this talk, I will present different strategies to address the LLM limitations such as fine- and prompt-tuning, discuss effective relations between ontologies and LLMs, and our latest work on building a question answering system over scientific data in the form of knowledge graphs. In this recent work, we also seek to leverage the ontologies used to build these knowledge graphs. ",""
"Ontology engineering with Large Language Models","https://scispace.com/paper/ontology-engineering-with-large-language-models-3ix5dxd5ww","2023","Journal Article","arXiv.org","Patricia Mateiu
Adrian Groza","10.48550/arxiv.2307.16699","https://scispace.compdf/ontology-engineering-with-large-language-models-3ix5dxd5ww.pdf","We tackle the task of enriching ontologies by automatically translating natural language (NL) into Description Logic (DL). Since Large Language Models (LLMs) are the best tools for translations, we fine-tuned a GPT-3 model to convert NL into OWL Functional Syntax. For fine-tuning, we designed pairs of sentences in NL and the corresponding translations. This training pairs cover various aspects from ontology engineering: instances, class subsumption, domain and range of relations, object properties relationships, disjoint classes, complements, or cardinality restrictions. The resulted axioms are used to enrich an ontology, in a human supervised manner. The developed tool is publicly provided as a Protégé plugin.","A GPT-3 model is fine-tuned to convert Natural Language sentences into OWL Functional Syntax and the resulted axioms are used to enrich an ontology, in a human supervised manner."
"LLMs for Knowledge Graph Construction and Reasoning: Recent Capabilities and Future Opportunities","https://scispace.com/paper/llms-for-knowledge-graph-construction-and-reasoning-recent-2mye04wm","2023","Journal Article","arXiv.org","Yuqi Zhu
Xiaohan Wang
Shuofei Qiao
Yixin Ou
Yunzhi Yao
Shumin Deng
Huajun Chen
Qingyu Zhang","10.48550/arXiv.2305.13168","https://scispace.compdf/llms-for-knowledge-graph-construction-and-reasoning-recent-2mye04wm.pdf","This paper presents an exhaustive quantitative and qualitative evaluation of Large Language Models (LLMs) for Knowledge Graph (KG) construction and reasoning. We employ eight distinct datasets that encompass aspects including entity, relation and event extraction, link prediction, and question answering. Empirically, our findings suggest that GPT-4 outperforms ChatGPT in the majority of tasks and even surpasses fine-tuned models in certain reasoning and question-answering datasets. Moreover, our investigation extends to the potential generalization ability of LLMs for information extraction, which culminates in the presentation of the Virtual Knowledge Extraction task and the development of the VINE dataset. Drawing on these empirical findings, we further propose AutoKG, a multi-agent-based approach employing LLMs for KG construction and reasoning, which aims to chart the future of this field and offer exciting opportunities for advancement. We anticipate that our research can provide invaluable insights for future undertakings of KG\footnote{Code and datasets will be available in https://github.com/zjunlp/AutoKG.","The authors presented an exhaustive quantitative and qualitative evaluation of large language models (LLMs) for knowledge graph (KG) construction and reasoning, and employed eight distinct datasets that encompass aspects including entity, relation and event extraction, link prediction, and question answering."
"LLMs for Knowledge Graph Construction and Reasoning: Recent Capabilities
  and Future Opportunities","https://scispace.com/paper/llms-for-knowledge-graph-construction-and-reasoning-recent-26mun62g","2023","Posted Content","","","10.48550/arxiv.2305.13168","https://scispace.com/pdf/llms-for-knowledge-graph-construction-and-reasoning-recent-26mun62g.pdf","This paper presents an exhaustive quantitative and qualitative evaluation of Large Language Models (LLMs) for Knowledge Graph (KG) construction and reasoning. We employ eight distinct datasets that encompass aspects including entity, relation and event extraction, link prediction, and question answering. Empirically, our findings suggest that GPT-4 outperforms ChatGPT in the majority of tasks and even surpasses fine-tuned models in certain reasoning and question-answering datasets. Moreover, our investigation extends to the potential generalization ability of LLMs for information extraction, which culminates in the presentation of the Virtual Knowledge Extraction task and the development of the VINE dataset. Drawing on these empirical findings, we further propose AutoKG, a multi-agent-based approach employing LLMs for KG construction and reasoning, which aims to chart the future of this field and offer exciting opportunities for advancement. We anticipate that our research can provide invaluable insights for future undertakings of KG\footnote{Code and datasets will be available in https://github.com/zjunlp/AutoKG. ","This article presented an exhaustive quantitative and qualitative evaluation of large language models (LLMs) for knowledge graph (KG) construction and reasoning, and employed eight distinct datasets that encompass aspects including entity, relation and event extraction, link prediction, and question answering."
