"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid_v3","https://scispace.com/paper/operational-knowledge-with-an-ontological-layer-and-an-lqxgyw7l7249","2025","Journal Article","","","10.5281/zenodo.17097443","","&lt;p&gt;&lt;strong&gt;Operational Knowledge with an Ontological Layer and an Ontology&ndash;LLM Hybrid (v3.0)&lt;/strong&gt; extends our ontology-aware framework for maintaining knowledge graphs with three production-oriented capabilities:&lt;br&gt;&lt;strong&gt;(i)&lt;/strong&gt; an auditable transaction layer with validator-gated commits and structured logs,&lt;br&gt;&lt;strong&gt;(ii)&lt;/strong&gt; multi-objective control via Pareto fronts and reward shaping aligned to ontology-critical constraints, and&lt;br&gt;&lt;strong&gt;(iii)&lt;/strong&gt; a temporal SHACL profile (validFrom/validTo) including non-overlap rules for single-valued properties.&lt;br&gt;The approach preserves a minimal set of operators (link-predict, generalize, prune), integrates LLM-assisted suggestions under strict validation, and reports transparent trade-offs among coverage, coherence, and controllability.&lt;/p&gt; &lt;p&gt;&lt;strong&gt;What&rsquo;s new in v3&lt;/strong&gt;&lt;/p&gt; &lt;ul&gt; &lt;li&gt; &lt;p&gt;&lt;strong&gt;Audit trails &amp; sandbox commits:&lt;/strong&gt; every proposed edit is logged (pre/post violations, &Delta;reward, decision) and applied only if the post-state is VALID.&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;&lt;strong&gt;Pareto optimization:&lt;/strong&gt; built-in reporting of Pareto fronts and a reward function with weights for violation types (e.g., disjointness &gt; domain/range &gt; min/maxCount &gt; closed &gt; temporal).&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;&lt;strong&gt;Temporal SHACL:&lt;/strong&gt; validity intervals, consistency checks (validFrom &le; validTo), and non-overlapping intervals for singleton properties.&lt;/p&gt; &lt;/li&gt; &lt;/ul&gt; &lt;p&gt;&lt;strong&gt;What this deposit contains&lt;/strong&gt;&lt;/p&gt; &lt;ul&gt; &lt;li&gt; &lt;p&gt;LaTeX article: &lt;code&gt;Main_v3.tex&lt;/code&gt; (+ section files)&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Shapes: &lt;code&gt;shapes_base.json&lt;/code&gt;, &lt;code&gt;shapes_temporal.json&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Scripts: &lt;code&gt;validator_v3.py&lt;/code&gt; (incl. temporal checks), &lt;code&gt;sandbox_commit.py&lt;/code&gt; (audit + gated commits), &lt;code&gt;pareto_report.py&lt;/code&gt; (CSV front)&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Audit schema: &lt;code&gt;audit_log_schema.json&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Demo data: &lt;code&gt;data/triples_temporal.csv&lt;/code&gt;, &lt;code&gt;data/proposals.jsonl&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Metadata: &lt;code&gt;references.bib&lt;/code&gt;, &lt;code&gt;CITATION.cff&lt;/code&gt;, &lt;code&gt;zenodo.json&lt;/code&gt;, &lt;code&gt;README.md&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;/ul&gt; &lt;p&gt;&lt;strong&gt;How to reproduce (quick start)&lt;/strong&gt;&lt;/p&gt; &lt;ol&gt; &lt;li&gt; &lt;p&gt;Compile the paper (&lt;code&gt;Main_v3.tex&lt;/code&gt;) on Overleaf or locally (&lt;code&gt;xelatex &rarr; bibtex &rarr; xelatex &rarr; xelatex&lt;/code&gt;).&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Validate the demo graph:&lt;br&gt;&lt;code&gt;python scripts/validator_v3.py data/triples_temporal.csv shapes/shapes_base.json shapes/shapes_temporal.json&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Apply proposals with audit + sandbox commits:&lt;br&gt;&lt;code&gt;python scripts/sandbox_commit.py data/triples_temporal.csv data/proposals.jsonl scripts/audit_log.json shapes/shapes_base.json shapes/shapes_temporal.json&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;li&gt; &lt;p&gt;Generate a Pareto CSV:&lt;br&gt;&lt;code&gt;python scripts/pareto_report.py scripts/audit_log.json pareto.csv&lt;/code&gt;&lt;/p&gt; &lt;/li&gt; &lt;/ol&gt; &lt;p&gt;&lt;strong&gt;Citation&lt;/strong&gt;&lt;br&gt;Please cite as: Karel Hrubec, &lt;em&gt;Operational Knowledge with an Ontological Layer and an Ontology&ndash;LLM Hybrid (v3.0)&lt;/em&gt;, Zenodo, &lt;strong&gt;DOI: 10.5281/zenodo.17097443&lt;/strong&gt;.&lt;br&gt;Related DOIs: v2.2 &mdash; 10.5281/zenodo.17095424, v1.x &mdash; 10.5281/zenodo.17090742.&lt;/p&gt; &lt;p&gt;&lt;strong&gt;License&lt;/strong&gt;: CC BY 4.0&lt;br&gt;&lt;strong&gt;Intended use&lt;/strong&gt;: KG curation, data-quality pipelines, auditable repairs, ontology&ndash;LLM workflows, temporal consistency checks, and reproducible evaluation.&lt;/p&gt; ",""
"Towards Agentic AI – Neuro-Symbolic Organization of Research Contributions with Knowledge Graphs and Large Language Models","https://scispace.com/paper/towards-agentic-ai-neuro-symbolic-organization-of-research-kvpwgv0nplj5","2025","Journal Article","Frontiers in artificial intelligence and applications","Sören Auer","10.3233/faia250477","","In recent developments of AI, we see an increasing augmentation of neural models with unstructured data (RAG), structured data (Graph RAG) and even agents, reasoning services and APIs (Agentic AI). In the evolving landscape of scientific knowledge management, the integration of neuro-symbolic and agentic AI approaches offers opportunities to enhance the organization, discovery, and synthesis of research contributions. We explore how knowledge graphs and large language models (LLMs) can be synergistically combined to advance the representation and accessibility of scholarly knowledge. At the heart of this approach is the Open Research Knowledge Graph (ORKG)—a platform that structures scientific knowledge into machine-readable representations, enabling comparative analyses, automated reasoning, and contextualized exploration of research findings. Extending this vision, ORKG ASK introduces a novel query and synthesis system, combining symbolic knowledge with neural AI capabilities to provide precise, explainable, and interactive responses to complex scientific inquiries. We will examine the foundations and practical applications of agentic and neuro-symbolic AI in scholarly knowledge organization. By bridging the gap between symbolic representations, agentic tools and neural models, this approach aims to make scientific knowledge more accessible, transparent, and actionable—paving the way for a new era of AI-driven research assistance. ","This study explores the integration of neuro-symbolic and agentic AI approaches to enhance scholarly knowledge organization, representation, and accessibility using knowledge graphs and large language models, with a focus on the Open Research Knowledge Graph (ORKG) platform."
"SCIGENT: Multi-agent for End-to-end Question Answering on Scientific Knowledge Graph","https://scispace.com/paper/scigent-multi-agent-for-end-to-end-question-answering-on-a8i0ctzfg81n","2025","Journal Article","","Dieu-Hien Nguyen
Nguyen-Khang Le
Shinobu Hasegawa
Minh Le Nguyen","10.1109/kse68178.2025.11309536","","Effective question answering over scientific literature demands up-to-date knowledge, a challenge exacerbated by the rapid growth of publications. Traditional Retrieval-Augmented Generation (RAG) methods, reliant on text-based retrieval, struggle with structured knowledge inherent in knowledge graphs. We introduce Scigent, a multi-agent platform for end-to-end question answering over scientific knowledge graphs, addressing the challenge of dynamic entity resolution and SPARQL query translation from raw user queries. Unlike traditional methods, Scigent operates in open-ended scenarios, resolving entities and relationships in real-time. Alongside this, we present Scigent-QA, a benchmark built on DBLP and ORKG knowledge graphs, to evaluate end-to-end question-answering systems. This benchmark provides a comprehensive testbed for assessing real-world applicability and robustness. Additionally, we release a full pipeline for constructing and continuously updating scientific knowledge graphs, ensuring the system remains current with emerging publications. This work advances knowledge-driven AI, enabling robust and scalable solutions for complex scientific queries. Empirical results demonstrate that Scigent, when used with popular large language models, achieves up to 65 % accuracy on the end-to-end evaluation of Scigent-QA, proving its practicality for real-world applications. ",""
"Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid_v3","https://scispace.com/paper/operational-knowledge-with-an-ontological-layer-and-an-d1offyumeoyr","2025","Journal Article","","","10.5281/zenodo.17097442","","Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid (v3.0) extends our ontology-aware framework for maintaining knowledge graphs with three production-oriented capabilities:(i) an auditable transaction layer with validator-gated commits and structured logs,(ii) multi-objective control via Pareto fronts and reward shaping aligned to ontology-critical constraints, and(iii) a temporal SHACL profile (validFrom/validTo) including non-overlap rules for single-valued properties.The approach preserves a minimal set of operators (link-predict, generalize, prune), integrates LLM-assisted suggestions under strict validation, and reports transparent trade-offs among coverage, coherence, and controllability. What’s new in v3 Audit trails & sandbox commits: every proposed edit is logged (pre/post violations, Δreward, decision) and applied only if the post-state is VALID. Pareto optimization: built-in reporting of Pareto fronts and a reward function with weights for violation types (e.g., disjointness > domain/range > min/maxCount > closed > temporal). Temporal SHACL: validity intervals, consistency checks (validFrom ≤ validTo), and non-overlapping intervals for singleton properties. What this deposit contains LaTeX article: Main_v3.tex (+ section files) Shapes: shapes_base.json, shapes_temporal.json Scripts: validator_v3.py (incl. temporal checks), sandbox_commit.py (audit + gated commits), pareto_report.py (CSV front) Audit schema: audit_log_schema.json Demo data: data/triples_temporal.csv, data/proposals.jsonl Metadata: references.bib, CITATION.cff, zenodo.json, README.md How to reproduce (quick start) Compile the paper (Main_v3.tex) on Overleaf or locally (xelatex → bibtex → xelatex → xelatex). Validate the demo graph:python scripts/validator_v3.py data/triples_temporal.csv shapes/shapes_base.json shapes/shapes_temporal.json Apply proposals with audit + sandbox commits:python scripts/sandbox_commit.py data/triples_temporal.csv data/proposals.jsonl scripts/audit_log.json shapes/shapes_base.json shapes/shapes_temporal.json Generate a Pareto CSV:python scripts/pareto_report.py scripts/audit_log.json pareto.csv CitationPlease cite as: Karel Hrubec, Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid (v3.0), Zenodo, DOI: 10.5281/zenodo.17097443.Related DOIs: v2.2 — 10.5281/zenodo.17095424, v1.x — 10.5281/zenodo.17090742. License: CC BY 4.0Intended use: KG curation, data-quality pipelines, auditable repairs, ontology–LLM workflows, temporal consistency checks, and reproducible evaluation. ","This paper presents v3.0 of an ontology-aware framework for maintaining knowledge graphs, featuring auditable transactions, multi-objective control, and temporal SHACL profiles, integrating LLM-assisted suggestions and reporting transparent trade-offs among coverage, coherence, and controllability."
"Bridging BDI Multi-Agent Systems and the Semantic Web Through the Triples-to-Beliefs-to-Triples Paradigm","https://scispace.com/paper/bridging-bdi-multi-agent-systems-and-the-semantic-web-33tn2jey4flr","2025","Journal Article","","Carmelo Longo
Rocco Paolillo
Misael Mongiovì
Andrea Nuzzolese
Francesco Poggi
Michele Ceriani
Antonio Zinilli
Corrado Santoro","10.5220/0013668800003985","",": Well-established agent engineering frameworks from the state-of-the-art, due to their outdated designs, are not thought to work in the perspective of a shared semantics, nor do they provide an agent modeling language and environment that integrates seamlessly with them. This is especially challenging in dynamic, distributed environments where new concepts, data sources, and agents can emerge at runtime, potentially leading to semantic conflicts or inconsistencies. This paper proposes the novel paradigm Triples-to-Beliefs-to-Triples (T2B2T), which is being ontologically described, enabling multi-agent systems with seamless and consistent integration with the Semantic Web. In order to validate the approach, this paper proposes also a framework called S EMAS implementing the T2B2T paradigm, which provides a bridge between the mental attitudes Beliefs-Desire-Intentions (BDI) and triples describing a domain with an abstraction over the SPARQL language that feeds the inference process of agents. This enables more sophisticated forms of reasoning in the closed-world assumption, by supporting predicates without any limitation on arity and compositional structures, allowing also the employment of decentralized functions for the dynamic generation of new triples not included in the origin ontologies. As a case-study, S EMAS was employed on decision-making applied to academic mobility with real data coming from the S COPUS database, demonstrating how the generated inferences can be tailored to specific conditions of individual agents, and how new triples can be inferred to capture the impact of agents’ decisions on the evolution of the knowledge domain.","This paper proposes the Triples-to-Beliefs-to-Triples (T2B2T) paradigm, enabling seamless integration of BDI multi-agent systems with the Semantic Web, through a novel framework called SEMAS, which supports decentralized reasoning and dynamic generation of new triples."
"Methodological Exploration of Ontology Generation with a Dedicated Large Language Model","https://scispace.com/paper/methodological-exploration-of-ontology-generation-with-a-wzpdzv5bxrwe","2025","Journal Article","Electronics","Maria Assunta Cappelli
Giovanna Di Marzo Serugendo","10.3390/electronics14142863","","Ontologies are essential tools for representing, organizing, and sharing knowledge across various domains. This study presents a methodology for ontology construction supported by large language models (LLMs), with an initial application in the automotive sector. Specifically, a user preference ontology for adaptive interfaces in autonomous machines was developed using ChatGPT-4o. Based on this case study, the results were generalized into a reusable methodology. The proposed workflow integrates classical ontology engineering methodologies with the generative and analytical capabilities of LLMs. Each phase follows well-established steps: domain definition, term elicitation, class hierarchy construction, property specification, formalization, population, and validation. A key innovation of this approach is the use of a guiding table that translates domain knowledge into structured prompts, ensuring consistency across iterative interactions with the LLM. Human experts play a continuous role throughout the process, refining definitions, resolving ambiguities, and validating outputs. The ontology was evaluated in terms of logical consistency, structural properties, semantic accuracy, and inferential completeness, confirming its correctness and coherence. Additional validation through SPARQL queries demonstrated its reasoning capabilities. This methodology is generalizable to other domains, if domain experts adapt the guiding table to the specific context. Despite the support provided by LLMs, domain expertise remains essential to guarantee conceptual rigor and practical relevance. ","This study presents a methodology for ontology construction using large language models, integrating classical ontology engineering with LLM capabilities, and demonstrates its application in the automotive sector with a user preference ontology for autonomous machines."
"Knowledge Base-Aware Orchestration: A Dynamic, Privacy-Preserving Method for Multi-Agent Systems","https://scispace.com/paper/knowledge-base-aware-orchestration-a-dynamic-privacy-8kr7bpoc4t8b","2025","Journal Article","","","10.48550/arxiv.2509.19599","","Multi-agent systems (MAS) are increasingly tasked with solving complex, knowledge-intensive problems where effective agent orchestration is critical. Conventional orchestration methods rely on static agent descriptions, which often become outdated or incomplete. This limitation leads to inefficient task routing, particularly in dynamic environments where agent capabilities continuously evolve. We introduce Knowledge Base-Aware (KBA) Orchestration, a novel approach that augments static descriptions with dynamic, privacy-preserving relevance signals derived from each agent's internal knowledge base (KB). In the proposed framework, when static descriptions are insufficient for a clear routing decision, the orchestrator prompts the subagents in parallel. Each agent then assesses the task's relevance against its private KB, returning a lightweight ACK signal without exposing the underlying data. These collected signals populate a shared semantic cache, providing dynamic indicators of agent suitability for future queries. By combining this novel mechanism with static descriptions, our method achieves more accurate and adaptive task routing preserving agent autonomy and data confidentiality. Benchmarks show that our KBA Orchestration significantly outperforms static description-driven methods in routing precision and overall system efficiency, making it suitable for large-scale systems that require higher accuracy than standard description-driven routing. ",""
"Towards Explainable Automated Knowledge Engineering With Human-in-the-Loop","https://scispace.com/paper/towards-explainable-automated-knowledge-engineering-with-l6czh4hqko5g","2025","Journal Article","Semantic web","Bohui Zhang
Albert Meroño Peñuela
Elena Simperl","10.1177/22104968251382171","","Knowledge graphs (KGs) are crucial in human-centered AI as they provide large labeled machine learning datasets, enhance retrieval-augmented generation, and generate explanations. However, knowledge graph construction has evolved into a complex, semi-automatic process that increasingly relies on black-box deep learning models and heterogeneous data sources to scale. The knowledge graph lifecycle is not transparent, accountability is limited, and there are no accounts of, or methods to determine, how fair a knowledge graph is in downstream applications. KGs are thus at odds with AI regulation, for instance, the EU’s AI Act, and with efforts elsewhere in AI to audit and debias data and algorithms. This article reports on work towards designing explainable human-in-the-loop knowledge graph construction pipelines. Our work is based on a systematic literature review, in which we study tasks in knowledge graph construction that are often automated, as well as methods to explain how they work and their outcomes, and an interview study with 13 experts from the knowledge engineering community. To analyze the literature, we introduce use cases, related goals for explainable AI (XAI) methods in knowledge graph construction, and the gaps in each use case. To understand the role of XAI models in practice and reveal requirements for improving current methods, we designed interview questions covering broad transparency topics, along with example discussion sessions using examples from the review. From practical knowledge engineering experience, we identify user requirements, propose design blueprints, and outline directions for future research. ",""
"Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid","https://scispace.com/paper/operational-knowledge-with-an-ontological-layer-and-an-352ps5bcw71b","2025","Journal Article","","","10.5281/zenodo.17095424","","&lt;p&gt;&lt;strong&gt;Operational Knowledge with an Ontological Layer and an Ontology&ndash;LLM Hybrid (v2.2)&lt;/strong&gt; is a practical framework for &ldquo;operational knowledge&rdquo; as an adaptive graph process that couples a curated ontological layer (OWL TBox + SHACL) with LLM assistance and lightweight meta-policies (&epsilon;-greedy, UCB). We formalize a minimal set of graph operators with explicit pre/post-conditions and a validator-gated commit (changes are applied only if SHACL/TBox validation passes). We evaluate on WN18RR and FB15k-237 using (i) relation-derived signature ontologies, (ii) a curated TBox+SHACL with disjointness and a STRICT profile (closed shapes + maxCount), and (iii) automatic ontology-aware repairs under bandit policies. Results show consistent reduction of constraint violations, a conservative edit profile (type additions outweigh edge deletions), and improved behavior on competency questions (SPARQL CQ).&lt;br&gt;The deposit includes the manuscript source (Main.tex), bibliography, a &ldquo;Response to Reviewer&rdquo; letter, curated ontologies (TBox.ttl, SHACL.json, SHACL_STRICT.json), a lightweight validator, result CSV/figures (if included), and a README with reproducibility steps. License: &lt;strong&gt;CC BY 4.0&lt;/strong&gt;. Intended for knowledge-graph curation, data quality control, auditable repairs, and ontology&ndash;LLM hybrid workflows.&lt;/p&gt; ",""
"Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid","https://scispace.com/paper/operational-knowledge-with-an-ontological-layer-and-an-rnl1zlkqvfok","2025","Journal Article","","","10.5281/zenodo.17095423","","Operational Knowledge with an Ontological Layer and an Ontology–LLM Hybrid (v2.2) is a practical framework for “operational knowledge” as an adaptive graph process that couples a curated ontological layer (OWL TBox + SHACL) with LLM assistance and lightweight meta-policies (ε-greedy, UCB). We formalize a minimal set of graph operators with explicit pre/post-conditions and a validator-gated commit (changes are applied only if SHACL/TBox validation passes). We evaluate on WN18RR and FB15k-237 using (i) relation-derived signature ontologies, (ii) a curated TBox+SHACL with disjointness and a STRICT profile (closed shapes + maxCount), and (iii) automatic ontology-aware repairs under bandit policies. Results show consistent reduction of constraint violations, a conservative edit profile (type additions outweigh edge deletions), and improved behavior on competency questions (SPARQL CQ).The deposit includes the manuscript source (Main.tex), bibliography, a “Response to Reviewer” letter, curated ontologies (TBox.ttl, SHACL.json, SHACL_STRICT.json), a lightweight validator, result CSV/figures (if included), and a README with reproducibility steps. License: CC BY 4.0. Intended for knowledge-graph curation, data quality control, auditable repairs, and ontology–LLM hybrid workflows. ",""
"NeOn-GPT: A Large Language Model-Powered Pipeline for Ontology Learning","https://scispace.com/paper/neon-gpt-a-large-language-model-powered-pipeline-for-k1tgs5ftoiup","2024","Repository","","Das, Arunav
Poltronieri, Andrea
Haase Peter
Kovriguina, Liubov","10.5281/zenodo.11221931","","&lt;p&gt;We address the task of ontology learning by combining the structured NeOn methodology framework with Large Language Models (LLMs) for translating natural language domain descriptions into Turtle syntax ontologies. The main contribution of the paper is a prompt pipeline tailored for domain-agnostic modeling, exemplified through the application to a domain-specific case study: the wine ontology. The resulting pipeline is used to develop NeOn-GPT, a workflow for automatic ontology modeling, and is integrated into the metaphactory platform. NeOn-GPT leverages the systematic approach of the NeOn methodology and LLMs&rsquo; generative capabilities to facilitate a more efficient ontology development process. We evaluate the proposed approach by conducting comprehensive evaluations using the Stanford wine ontology as the gold standard. The obtained results show that LLMs are not fully equipped to perform procedural tasks required for ontology development and lack the reasoning skills and domain expertise needed. Overall, LLMs require integration into workflow or trajectory tools for continuous knowledge engineering tasks. Nevertheless, LLMs can significantly alleviate the time and expertise needed. Our code base is publicly available for research and development purposes, accessible at: &lt;a href=""https://github.com/andreamust/NEON-GPT"" target=""_new"" rel=""noreferrer""&gt;https://github.com/andreamust/NEON-GPT&lt;/a&gt;.&lt;/p&gt; ",""
"Automating Knowledge Discovery from Scientific Literature via LLMs: A
  Dual-Agent Approach with Progressive Ontology Prompting","https://scispace.com/paper/automating-knowledge-discovery-from-scientific-literature-7cixxghq9j4e","2024","Journal Article","","Yuting Hu
Dancheng Liu
Qingyun Wang
Charles Yu
Heng Ji
Jinjun Xiong","10.48550/arxiv.2409.00054","https://scispace.compdf/automating-knowledge-discovery-from-scientific-literature-7cixxghq9j4e.pdf","To address the challenge of automating knowledge discovery from a vast volume of literature, in this paper, we introduce a novel framework based on large language models (LLMs) that combines a progressive ontology prompting (POP) algorithm with a dual-agent system, named LLM-Duo, designed to enhance the automation of knowledge extraction from scientific articles. The POP algorithm utilizes a prioritized breadth-first search (BFS) across a predefined ontology to generate structured prompt templates and action orders, thereby guiding LLMs to discover knowledge in an automatic manner. Additionally, our LLM-Duo employs two specialized LLM agents: an explorer and an evaluator. These two agents work collaboratively and adversarially to enhance the reliability of the discovery and annotation processes. Experiments demonstrate that our method outperforms advanced baselines, enabling more accurate and complete annotations. To validate the effectiveness of our method in real-world scenarios, we employ our method in a case study of speech-language intervention discovery. Our method identifies 2,421 interventions from 64,177 research articles in the speech-language therapy domain. We curate these findings into a publicly accessible intervention knowledge base that holds significant potential to benefit the speech-language therapy community. ","This paper introduces LLM-Duo, a dual-agent framework combining progressive ontology prompting and large language models to automate knowledge discovery from scientific literature, outperforming baselines and identifying 2,421 interventions in speech-language therapy research."
"DeepOnto: A Python package for ontology engineering with deep learning","https://scispace.com/paper/deeponto-a-python-package-for-ontology-engineering-with-deep-1os4tepygyvh","2024","Journal Article","Semantic web","Yuan He
Jiaoyan Chen
Hang Dong
Ian Horrocks
Carlo Allocca
Taehun Kim
Brahmananda Sapkota","10.3233/sw-243568","","Integrating deep learning techniques, particularly language models (LMs), with knowledge representation techniques like ontologies has raised widespread attention, urging the need of a platform that supports both paradigms. Although packages such as OWL API and Jena offer robust support for basic ontology processing features, they lack the capability to transform various types of information within ontologies into formats suitable for downstream deep learning-based applications. Moreover, widely-used ontology APIs are primarily Java-based while deep learning frameworks like PyTorch and Tensorflow are mainly for Python programming. To address the needs, we present DeepOnto, a Python package designed for ontology engineering with deep learning. The package encompasses a core ontology processing module founded on the widely-recognised and reliable OWL API, encapsulating its fundamental features in a more “Pythonic” manner and extending its capabilities to incorporate other essential components including reasoning, verbalisation, normalisation, taxonomy, projection, and more. Building on this module, DeepOnto offers a suite of tools, resources, and algorithms that support various ontology engineering tasks, such as ontology alignment and completion, by harnessing deep learning methods, primarily pre-trained LMs. In this paper, we also demonstrate the practical utility of DeepOnto through two use-cases: the Digital Health Coaching in Samsung Research UK and the Bio-ML track of the Ontology Alignment Evaluation Initiative (OAEI). ","DeepOnto is a Python package integrating ontology engineering with deep learning, offering a suite of tools for tasks like ontology alignment and completion, leveraging pre-trained language models and OWL API capabilities."
"Knowledge Graph Ontology Construction of Engineering Support Action","https://scispace.com/paper/knowledge-graph-ontology-construction-of-engineering-support-59xywdasslxh","2025","Journal Article","Shu ju wa jue","Chao Zhou","10.12677/hjdm.2025.151002","","Aiming at the practical problems in the field of engineering support action, such as inconsistent data format, lack of standardized standards, and unfavorable information transmission and sharing, this paper proposes a principle and method for constructing the ontology of knowledge graph of engineering support action. Firstly, the basic concepts of ontology construction are summarized, and the principles and ‘five-step method’ suitable for ontology construction in this field are proposed. Secondly, on the basis of systematically sorting out the relevant data in the field of engineering support action, the main process of ontology construction is elaborated. Finally, the Protégé tool is used to create the ontology, form the domain knowledge graph, and visualize and instantiate the application.","This paper proposes a principle and method for constructing the ontology of knowledge graph of engineering support action, addressing inconsistent data and lack of standards, using a five-step method and the Protégé tool for ontology creation and visualization."
"A systematic literature review of automatic ontology construction","https://scispace.com/paper/a-systematic-literature-review-of-automatic-ontology-bp0av4su","2022","Journal Article","Indonesian Journal of Electrical Engineering and Computer Science","Zayanah Zafirah Zulkipli
Ruhaila Maskat
Noor Hasimah Ibrahim Teo","10.11591/ijeecs.v28.i2.pp878-889","","In recent years, ontologies have received a lot of attention as a knowledge representation technique. Constructing an ontology can be a difficult task for several reasons: it necessitates time-consuming expert work, the classification task is not as simple as it appears, and the incredible speed with which knowledge evolves in the real world forces ontology engineers to constantly update and enrich the generated ontologies with new concepts, terms, and lexicon. However, there are other ways to automate ontology construction, such as semi-automatically, where human intervention is required in one or more ontology design tasks, and fully automatically, where the entire ontology construction is delegated to a software system. In this paper, we will conduct a systematic review of literature that will focus on a comparative analysis of different techniques relating to both semi-automatic and fully automatic ontology construction using various techniques and automated algorithms applied. In these fields, the goal is to identify the domain areas, current trends, data architectures, and ongoing challenges. This paper will review academic documents published in peer-reviewed venues from 2017 to 2021, based on a four-step selection process of identification, screening, eligibility, and inclusion for the selection process. To examine these documents, a systematic review was conducted and six main research questions were answered. The results indicate that automatic ontology construction could give higher complexity, shorter time, and reduce the role of the expert knowledge to evaluate ontology than manual ontology construction. The fields that have been investigated in this survey include online retail, biomedical, public security, information security (IS), Quran, Arabic, Dubai government services, Alzheimer’s disease, agriculture, Chinese tax, job portal, sentiment, and ontology learning. Finally, we summarize the most commonly used methods in automatic ontology construction, which we believe will serve as a foundation for future multidisciplinary research.","A systematic review of literature will conduct a comparative analysis of different techniques relating to both semi-automatic and fully automatic ontology construction using various techniques and automated algorithms applied to identify the domain areas, current trends, data architectures, and ongoing challenges."
"OntoChat: a Framework for Conversational Ontology Engineering using Language Models","https://scispace.com/paper/ontochat-a-framework-for-conversational-ontology-engineering-cbs35fj1f22h","2024","Repository","","Zhang Bohui
Sanchez Lucia
Jongmo Kim
de Berardinis, Jacopo","10.5281/zenodo.11221975","","&lt;p&gt;Ontology engineering (OE) in large projects poses a number of challenges arising from the heterogeneous backgrounds of the various stakeholders, domain experts, and their complex interactions with ontology designers. This multi-party interaction often creates systematic ambiguities and biases from the elicitation of ontology requirements, which directly affect the design, evaluation, and may jeopardize the target reuse. Meanwhile, current OE methodologies strongly rely on manual activities (e.g., interviews, discussion pages). After collecting evidence on the most crucial OE activities, we introduce OntoChat, a framework for conversational ontology engineering that supports requirement elicitation, analysis, and testing. By interacting with a conversational agent, users can steer the creation of user stories and the extraction of competency questions, while receiving computational support to analyze the overall requirements and test early versions of the resulting ontologies. We evaluate OntoChat by replicating the engineering of the Music Meta Ontology, and collecting preliminary metrics on the effectiveness of each component from users. We release all code at &lt;a href=""https://github.com/King-s-Knowledge-Graph-Lab/OntoChat"" target=""_new"" rel=""noreferrer""&gt;https://github.com/King-s-Knowledge-Graph-Lab/OntoChat&lt;/a&gt;.&lt;/p&gt; ",""
"DeepOnto: A Python Package for Ontology Engineering with Deep Learning","https://scispace.com/paper/deeponto-a-python-package-for-ontology-engineering-with-deep-3exuy7rl","2023","Journal Article","arXiv.org","Yuan He
Jiaoyan Chen
Hang Dong
Ian Horrocks
Carlo Allocca
Taehun Kim
Brahmananda Sapkota","10.48550/arXiv.2307.03067","","Applying deep learning techniques, particularly language models (LMs), in ontology engineering has raised widespread attention. However, deep learning frameworks like PyTorch and Tensorflow are predominantly developed for Python programming, while widely-used ontology APIs, such as the OWL API and Jena, are primarily Java-based. To facilitate seamless integration of these frameworks and APIs, we present Deeponto, a Python package designed for ontology engineering. The package encompasses a core ontology processing module founded on the widely-recognised and reliable OWL API, encapsulating its fundamental features in a more""Pythonic""manner and extending its capabilities to include other essential components including reasoning, verbalisation, normalisation, projection, and more. Building on this module, Deeponto offers a suite of tools, resources, and algorithms that support various ontology engineering tasks, such as ontology alignment and completion, by harnessing deep learning methodologies, primarily pre-trained LMs. In this paper, we also demonstrate the practical utility of Deeponto through two use-cases: the Digital Health Coaching in Samsung Research UK and the Bio-ML track of the Ontology Alignment Evaluation Initiative (OAEI).","Deeponto as discussed by the authors is a Python package designed for ontology engineering, which includes a core ontology processing module based on the OWL API, encapsulating its fundamental features in a more""Pythonic""manner."
