"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"The propagation of a cultural or biological trait by neutral genetic drift in a subdivided population","https://scispace.com/paper/http://arxiv.org/abs/q-bio/0606037v2","2006","Preprint","","R A Blythe","10.1016/j.tpb.2007.01.006","https://arxiv.org/pdf/q-bio/0606037v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on neutral genetic drift and fixation in subdivided populations; no schema induction, ontology population, or related evaluation present.","We study fixation probabilities and times as a consequence of neutral genetic drift in subdivided populations, motivated by a model of the cultural evolutionary process of language change that is described by the same mathematics as the biological process. We focus on the growth of fixation times with the number of subpopulations, and variation of fixation probabilities and times with initial distributions of mutants. A general formula for the fixation probability for arbitrary initial condition is derived by extending a duality relation between forwards- and backwards-time properties of the model from a panmictic to a subdivided population. From this we obtain new formulae, formally exact in the limit of extremely weak migration, for the mean fixation time from an arbitrary initial condition for Wright's island model, presenting two cases as examples. For more general models of population subdivision, formulae are introduced for an arbitrary number of mutants that are randomly located, and a single mutant whose position is known. These formulae contain parameters that typically have to be obtained numerically, a procedure we follow for two contrasting clustered models. These data suggest that variation of fixation time with the initial condition is slight, but depends strongly on the nature of subdivision. In particular, we demonstrate conditions under which the fixation time remains finite even in the limit of an infinite number of demes. In many cases - except this last where fixation in a finite time is seen - the time to fixation is shown to be in precise agreement with predictions from formulae for the asymptotic effective population size."
"MMEKG: Multi-modal Event Knowledge Graph towards Universal Representation across Modalities","https://scispace.com/paper/mmekg-multi-modal-event-knowledge-graph-towards-universal-3dc3rrsv","2022","Proceedings Article","Annual Meeting of the Association for Computational Linguistics","Yubo Ma
Zehao Wang
Mukai Li
Yixin Cao
Meiqi Chen
Xinze Li
Wenqiao Sun
Kunquan Deng
Kunze Wang
Aixin Sun
Jing Shao","10.18653/v1/2022.acl-demo.23","https://scispace.compdf/mmekg-multi-modal-event-knowledge-graph-towards-universal-3dc3rrsv.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on multi‑modal event KG construction, ontology merging, and taxonomy induction from visual and linguistic resources, not on schema induction from similar documents or ontology population pipelines.","Events are fundamental building blocks of real-world happenings. In this paper, we present a large-scale, multi-modal event knowledge graph named MMEKG. MMEKG unifies different modalities of knowledge via events, which complement and disambiguate each other.Specifically, MMEKG incorporates (i) over 990 thousand concept events with 644 relation types to cover most types of happenings, and (ii) over 863 million instance events connected through 934 million relations, which provide rich contextual information in texts and/or images. To collect billion-scale instance events and relations among them, we additionally develop an efficient yet effective pipeline for textual/visual knowledge extraction system. We also develop an induction strategy to create million-scale concept events and a schema organizing all events and relations in MMEKG. To this end, we also provide a pipeline enabling our system to seamlessly parse texts/images to event graphs and to retrieve multi-modal knowledge at both concept- and instance-levels."
"Integroly: Automatic Knowledge Graph Population from Social Big Data in the Political Marketing Domain","https://scispace.com/paper/integroly-automatic-knowledge-graph-population-from-social-1vne2eum","2022","Journal Article","Applied Sciences","Héctor Hiram Guedea-Noriega
F. Garcia-Sanchez","10.3390/app12168116","https://scispace.com/pdf/integroly-automatic-knowledge-graph-population-from-social-1vne2eum.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses NLP and semi‑supervised pattern learning to populate a political‑marketing KG, but lacks inductive schema learning and explicit schema‑to‑ontology mapping; provides limited evaluation and handles large social data streams.","Social media sites have become platforms for conversation and channels to share experiences and opinions, promoting public discourse. In particular, their use has increased in political topics, such as citizen participation, proselytism, or political discussions. Political marketing involves collecting, monitoring, processing, and analyzing large amounts of voters’ data. However, the extraction, integration, processing, and storage of these torrents of relevant data in the political domain is a very challenging endeavor. In the recent years, the semantic technologies as ontologies and knowledge graphs (KGs) have proven effective in supporting knowledge extraction and management, providing solutions in heterogeneous data sources integration and the complexity of finding meaningful relationships. This work focuses on providing an automated solution for the population of a political marketing-related KG from Spanish texts through Natural Language Processing (NLP) techniques. The aim of the proposed framework is to gather significant data from semi-structured and unstructured digital media sources to feed a KG previously defined sustained by an ontological model in the political marketing domain. Twitter and political news sites were used to test the usefulness of the automatic KG population approach. The resulting KG was evaluated through 18 quality requirements, which ensure the optimal integration of political knowledge."
"Towards open-domain event understanding","https://scispace.com/paper/UMXv9Cd5IxcJ","","","","S Li","","https://www.ideals.illinois.edu/items/134344/bitstreams/442395/data.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Induces open-domain event graph schemas without annotations, but does not target similar-document collections, ontology population, or related evaluation/scalability aspects.",""
"What is Event Knowledge Graph: A Survey","https://scispace.com/paper/what-is-event-knowledge-graph-a-survey-tmv352hq","2022","Journal Article","IEEE Transactions on Knowledge and Data Engineering","","10.1109/tkde.2022.3180362","https://scispace.com/pdf/what-is-event-knowledge-graph-a-survey-tmv352hq.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey summarizes existing event schema induction techniques but does not propose a new inductive method, nor implements ontology population, linkage, evaluation, or scalability experiments.","Besides entity-centric knowledge, usually organized as Knowledge Graph (KG), events are also an essential kind of knowledge in the world, which trigger the spring up of event-centric knowledge representation form like Event KG (EKG). It plays an increasingly important role in many downstream applications, such as search, question-answering, recommendation, financial quantitative investments, and text generation. This paper provides a comprehensive survey of EKG from history, ontology, instance, and application views. Specifically, to characterize EKG thoroughly, we focus on its history, definitions, schema induction, acquisition, related representative graphs/systems, and applications. The development processes and trends are studied therein. We further summarize prospective directions to facilitate future research on EKG. "
"Open-Domain Hierarchical Event Schema Induction by Incremental Prompting
  and Verification","https://scispace.com/paper/open-domain-hierarchical-event-schema-induction-by-1ojwttqw","2023","Posted Content","","","10.48550/arxiv.2307.01972","https://scispace.com/pdf/open-domain-hierarchical-event-schema-induction-by-1ojwttqw.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM prompting to build hierarchical event schemas from scenario names, without processing multiple documents, ontology mapping, or related evaluations.","Event schemas are a form of world knowledge about the typical progression of events. Recent methods for event schema induction use information extraction systems to construct a large number of event graph instances from documents, and then learn to generalize the schema from such instances. In contrast, we propose to treat event schemas as a form of commonsense knowledge that can be derived from large language models (LLMs). This new paradigm greatly simplifies the schema induction process and allows us to handle both hierarchical relations and temporal relations between events in a straightforward way. Since event schemas have complex graph structures, we design an incremental prompting and verification method to break down the construction of a complex event graph into three stages: event skeleton construction, event expansion, and event-event relation verification. Compared to directly using LLMs to generate a linearized graph, our method can generate large and complex schemas with 7.2% F1 improvement in temporal relations and 31.0% F1 improvement in hierarchical relations. In addition, compared to the previous state-of-the-art closed-domain schema induction model, human assessors were able to cover $\sim$10% more events when translating the schemas into coherent stories and rated our schemas 1.3 points higher (on a 5-point scale) in terms of readability. "
"Supervised Machine Learning Models and Schema Matching Techniques for Ontology Alignment","https://scispace.com/paper/supervised-machine-learning-models-and-schema-matching-21fy1j2iczn0","2024","Journal Article","","Faten Abbassi
Yousra Bendaly Hlaoui","10.5220/0012708200003838","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on ontology alignment using supervised classifiers, not on schema induction, ontology population, or large‑scale evaluation, so it does not satisfy any criteria.",": The diversity of existing representations of the same ontology creates a problem of manipulation of the same knowledge according to any computational domain. Unifying similar ontologies by reducing their degree of heterogeneity seems to be the appropriate solution to this problem. This solution consists of aligning similar ontologies using a set of existing ontology schema-matching techniques. In this paper, we present an approach for ontology alignment based on these techniques and machine learning models. To do so, we have developed a matrix construction method based on ontology matching techniques, namely element matching techniques and structure matching techniques implemented by elementary matchers. Once the matrix is constructed, we apply a composite matcher, which is a classifier to combine the individual degrees of similarity calculated for each pair of ontology elements into a final aggregated similarity value between the two ontologies. This composite matcher is implemented via various supervised machine learning models such as LogisticRegression , GradientBoostingClassifier , GaussianNB and KNeighborsClassifier . To experiment our alignment method and to validate the used learning models, we used the reference ontologies and their alignments for the conference and benchmark tracks provided by the Ontology Alignment Evaluation Initiative ( OAEI a )."
"Unsupervised Slot Schema Induction for Task-oriented Dialog","https://scispace.com/paper/unsupervised-slot-schema-induction-for-task-oriented-dialog-1olqw8s6","2022","Posted Content","","","10.48550/arxiv.2205.04515","https://scispace.com/pdf/unsupervised-slot-schema-induction-for-task-oriented-dialog-1olqw8s6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses unsupervised clustering of extracted dialog phrases to induce slot schemas, but does not map schemas to ontologies, link induction to population, evaluate ontology quality, or demonstrate large‑scale corpus performance.","Carefully-designed schemas describing how to collect and annotate dialog corpora are a prerequisite towards building task-oriented dialog systems. In practical applications, manually designing schemas can be error-prone, laborious, iterative, and slow, especially when the schema is complicated. To alleviate this expensive and time consuming process, we propose an unsupervised approach for slot schema induction from unlabeled dialog corpora. Leveraging in-domain language models and unsupervised parsing structures, our data-driven approach extracts candidate slots without constraints, followed by coarse-to-fine clustering to induce slot types. We compare our method against several strong supervised baselines, and show significant performance improvement in slot schema induction on MultiWoz and SGD datasets. We also demonstrate the effectiveness of induced schemas on downstream applications including dialog state tracking and response generation. "
"The Music Note Ontology","https://scispace.com/paper/http://arxiv.org/abs/2304.00986v1","2023","Preprint","","Andrea Poltronieri
Aldo Gangemi","","https://arxiv.org/pdf/2304.00986v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Presents a static music note ontology; no schema induction, automatic population, or related evaluation/scalability is addressed.","In this paper we propose the Music Note Ontology, an ontology for modelling music notes and their realisation. The ontology addresses the relation between a note represented in a symbolic representation system, and its realisation, i.e. a musical performance. This work therefore aims to solve the modelling and representation issues that arise when analysing the relationships between abstract symbolic features and the corresponding physical features of an audio signal. The ontology is composed of three different Ontology Design Patterns (ODP), which model the structure of the score (Score Part Pattern), the note in the symbolic notation (Music Note Pattern) and its realisation (Musical Object Pattern)."
"The Integration of Artificial Intelligence and Ontologies: Transformations in Knowledge Representation and Application","https://scispace.com/paper/the-integration-of-artificial-intelligence-and-ontologies-mo5drgohsaga","2025","Journal Article","Proceedings from North American Symposium on Knowledge Organization","Giuseppe Serratore
Julaine Clunis","10.7152/nasko.v7i1.95643","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper is a literature review; it discusses AI‑ontology integration but proposes no schema induction, mapping, or empirical evaluation, thus does not meet any criteria.","Artificial Intelligence (AI) is reshaping the landscape of knowledge representation. There is an increasingly strong bidirectional relationship, between AI techniques and ontologies. AI techniques revolutionized traditional, manual ontology development and contribute to automated ontology construction, while ontologies enhance the performance of AI systems and their semantic accuracy. Through a comprehensive review of current literature, this paper aims to examine: i) how Machine Learning (ML) techniques contribute to the automated construction, refinement, and validation of ontologies; ii) the most widely used and effective ML approaches for ontology construction; iii) how domain-specific requirements influence the selection and adaptation of AI techniques for building and applying ontologies; iv) how ontologies enhance the interpretability, explainability, and reliability of AI. This overview highlights the integration between AI and ontology engineering across different domains and indicates that so far successful AI-ontology integration typically follows a collaborative model, in which AI acts as an intelligent assistant to human experts, combining computational efficiency with critical domain knowledge. Ethical concerns, such as bias and hallucinations, remain pressing challenges that require standardized frameworks and careful considerations. However, this reciprocal relationship between AI and ontologies points to the development of more dynamic, adaptive, and complete ontologies. "
"Deriving Ontologies from XML Schema","https://scispace.com/paper/http://arxiv.org/abs/1001.4901v1","2010","Preprint","","Ivan Bedini
Georges Gardarin
Benjamin Nguyen","","https://arxiv.org/pdf/1001.4901v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses XML schemas to automatically generate ontology skeletons, but lacks inductive schema learning, explicit induction‑population linkage, and large‑scale or quality evaluation.","In this paper, we present a method and a tool for deriving a skeleton of an ontology from XML schema files. We first recall what an is ontology and its relationships with XML schemas. Next, we focus on ontology building methodology and associated tool requirements. Then, we introduce Janus, a tool for building an ontology from various XML schemas in a given domain. We summarize the main features of Janus and illustrate its functionalities through a simple example. Finally, we compare our approach to other existing ontology building tools."
"Decision Trace Schema for Governance Evidence in Real-Time Risk Systems","https://scispace.com/paper/http://arxiv.org/abs/2604.09296v1","2026","Preprint","","Oleg Solozobov","","https://arxiv.org/pdf/2604.09296v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a predefined JSON schema for decision logging, not on inductive schema learning, ontology population, or large‑scale document evaluation.","Automated decision systems produce operational data across multiple infrastructure layers, yet no single logging format captures the complete governance-relevant record of how a decision was reached. Regulatory frameworks prescribe what must be recorded without specifying a data model for how to record it -- a gap this paper terms the Fragmented Trace Problem. Following a design science methodology, the paper presents the Decision Event Schema (DES), a JSON Schema specification that bridges four infrastructure layers -- ML inference, rule/policy evaluation, cross-system coupling, and governance metadata -- within a single per-decision event structure. The schema employs degradation-aware field design: each of six top-level field groups maps to a governance evidence property and the degradation type it must resist. DES defines ten required root-level fields and introduces a tiered evidence strategy (lightweight, sampled, full) that enables organizations to match evidence completeness to decision risk and throughput. A mechanism feasibility analysis demonstrates compatibility with the highest-throughput integrity mechanisms at production-scale decision rates. Evaluation against 25+ existing formats confirms that DES is the only specification covering all four layers simultaneously. The schema offers practitioners a reference adoptable directly or adaptable through namespace extensions, and regulators a mapping from requirements to minimum evidence tiers."
"A Modular Ontology for MODS -- Metadata Object Description Schema","https://scispace.com/paper/http://arxiv.org/abs/2308.00116v1","2023","Preprint","","Rushrukh Rayan
Cogan Shimizu
Heidi Sieverding
Pascal Hitzler","","https://arxiv.org/pdf/2308.00116v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on converting MODS XML to a modular ontology; does not involve inductive schema learning, automatic population from induced schemas, or scalability/evaluation aspects.","The Metadata Object Description Schema (MODS) was developed to describe bibliographic concepts and metadata and is maintained by the Library of Congress. Its authoritative version is given as an XML schema based on an XML mindset which means that it has significant limitations for use in a knowledge graphs context. We have therefore developed the Modular MODS Ontology (MMODS-O) which incorporates all elements and attributes of the MODS XML schema. In designing the ontology, we adopt the recent Modular Ontology Design Methodology (MOMo) with the intention to strike a balance between modularity and quality ontology design on the one hand, and conservative backward compatibility with MODS on the other."
"Robust subgroup discovery","https://scispace.com/paper/http://arxiv.org/abs/2103.13686v4","2021","Preprint","","Hugo Manuel Proença
Peter Grünwald
Thomas Bäck
Matthijs van Leeuwen","10.1007/s10618-022-00856-x","https://arxiv.org/pdf/2103.13686v4","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on robust subgroup discovery using MDL and greedy heuristics; no schema induction, ontology population, or related evaluation.","We introduce the problem of robust subgroup discovery, i.e., finding a set of interpretable descriptions of subsets that 1) stand out with respect to one or more target attributes, 2) are statistically robust, and 3) non-redundant. Many attempts have been made to mine either locally robust subgroups or to tackle the pattern explosion, but we are the first to address both challenges at the same time from a global modelling perspective. First, we formulate the broad model class of subgroup lists, i.e., ordered sets of subgroups, for univariate and multivariate targets that can consist of nominal or numeric variables, including traditional top-1 subgroup discovery in its definition. This novel model class allows us to formalise the problem of optimal robust subgroup discovery using the Minimum Description Length (MDL) principle, where we resort to optimal Normalised Maximum Likelihood and Bayesian encodings for nominal and numeric targets, respectively. Second, finding optimal subgroup lists is NP-hard. Therefore, we propose SSD++, a greedy heuristic that finds good subgroup lists and guarantees that the most significant subgroup found according to the MDL criterion is added in each iteration. In fact, the greedy gain is shown to be equivalent to a Bayesian one-sample proportion, multinomial, or t-test between the subgroup and dataset marginal target distributions plus a multiple hypothesis testing penalty. Furthermore, we empirically show on 54 datasets that SSD++ outperforms previous subgroup discovery methods in terms of quality, generalisation on unseen data, and subgroup list size."
"Gene Ontology: Pitfalls, Biases, Remedies","https://scispace.com/paper/http://arxiv.org/abs/1602.01875v1","2016","Preprint","","Pascale Gaudet
Christophe Dessimoz","10.1007/978-1-4939-3743-1_14","https://arxiv.org/pdf/1602.01875v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses GO pitfalls, biases, and best practices; no schema induction, automatic ontology population, or scalability evaluation related to document collections.","The Gene Ontology (GO) is a formidable resource but there are several considerations about it that are essential to understand the data and interpret it correctly. The GO is sufficiently simple that it can be used without deep understanding of its structure or how it is developed, which is both a strength and a weakness. In this chapter, we discuss some common misinterpretations of the ontology and the annotations. A better understanding of the pitfalls and the biases in the GO should help users make the most of this very rich resource. We also review some of the misconceptions and misleading assumptions commonly made about GO, including the effect of data incompleteness, the importance of annotation qualifiers, and the transitivity or lack thereof associated with different ontology relations. We also discuss several biases that can confound aggregate analyses such as gene enrichment analyses. For each of these pitfalls and biases, we suggest remedies and best practices."
"LLMATCH: A Unified Schema Matching Framework with Large Language Models","https://scispace.com/paper/http://arxiv.org/abs/2507.10897v1","2025","Preprint","","Sha Wang
Yuchen Li
Hanhua Xiao
Bing Tian Dai
Roy Ka-Wei Lee
Yanfei Dong
Lambert Deng","","https://arxiv.org/pdf/2507.10897v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** LLMatch aligns existing schemas with LLMs; it does not induce schemas or populate ontologies. Shows benchmark scalability, but lacks ontology‑related evaluation.","Schema matching is a foundational task in enterprise data integration, aiming to align disparate data sources. While traditional methods handle simple one-to-one table mappings, they often struggle with complex multi-table schema matching in real-world applications. We present LLMatch, a unified and modular schema matching framework. LLMatch decomposes schema matching into three distinct stages: schema preparation, table-candidate selection, and column-level alignment, enabling component-level evaluation and future-proof compatibility. It includes a novel two-stage optimization strategy: a Rollup module that consolidates semantically related columns into higher-order concepts, followed by a Drilldown module that re-expands these concepts for fine-grained column mapping. To address the scarcity of complex semantic matching benchmarks, we introduce SchemaNet, a benchmark derived from real-world schema pairs across three enterprise domains, designed to capture the challenges of multi-table schema alignment in practical settings. Experiments demonstrate that LLMatch significantly improves matching accuracy in complex schema matching settings and substantially boosts engineer productivity in real-world data integration."
"LLMs4SchemaDiscovery: A Human-in-the-Loop Workflow for Scientific Schema Mining with Large Language Models","https://scispace.com/paper/llms4schemadiscovery-a-human-in-the-loop-workflow-for-a7ohd9kmq9vs","2025","Journal Article","arXiv.org","Sameer Sadruddin
Jennifer D'Souza
Eleni Poupaki
Alex Watkins
Hamed Babaei Giglou
Anisa Rula
Bora Karasulu
Sören Auer
Adrie Mackus
Erwin Kessels","10.48550/arxiv.2504.00752","https://scispace.compdf/llms4schemadiscovery-a-human-in-the-loop-workflow-for-a7ohd9kmq9vs.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM‑assisted human‑in‑the‑loop workflow to discover schemas from scientific texts, but lacks ontology mapping, explicit induction‑population link, and thorough scalability or quality evaluation.",""
"Mapping of extensible markup language-to-ontology representation for effective data integration","https://scispace.com/paper/mapping-of-extensible-markup-language-to-ontology-2c3kimsw","2023","Journal Article","IAES International Journal of Artificial Intelligence","Su-Cheng Haw
Lit-Jie Chew
Dana Sulistiyo Kusumo
Palanichamy Naveen
Kok-Why Ng","10.11591/ijai.v12.i1.pp432-442","https://scispace.com/pdf/mapping-of-extensible-markup-language-to-ontology-2c3kimsw.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Automatically maps XML schemas to OWL, but lacks inductive schema learning, explicit induction‑population link, and evaluation of ontology quality or scalability.","Extensible markup language (XML) is well-known as the standard for data exchange over the Internet. It is flexible and has high expressibility to express the relationship between the data stored. Yet, the structural complexity and the semantic relationships are not well expressed. On the other hand, ontology models the structural, semantic and domain knowledge effectively. By combining ontology with visualization effect, one will be able to have a closer view based on respective user requirements. In this paper, we propose several mapping rules for the transformation of XML into ontology representation. Subsequently, we show how the ontology is constructed based on the proposed rules using the sample domain ontology in University of Wisconsin-Milwaukee (UWM) and mondial datasets.  We also look at the schemas, query workload, and evaluation, to derive the extended knowledge from the existing ontology. The correctness of the ontology representation has been proven effective through supporting various types of complex queries in simple protocol and resource description framework query language (SPARQL) language."
"Harvesting Event Schemas from Large Language Models","https://scispace.com/paper/harvesting-event-schemas-from-large-language-models-2gj96xrp","2023","Journal Article","arXiv.org","Jialong Tang
Hongyu Lin
Zhuoqun Li
Yaojie Lu
Xianpei Han
Le Sun","10.48550/arXiv.2305.07280","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to generate and graph‑structure event schemas, but does not learn from document collections nor populate ontologies; limited scalability discussion.","Event schema provides a conceptual, structural and formal language to represent events and model the world event knowledge. Unfortunately, it is challenging to automatically induce high-quality and high-coverage event schemas due to the open nature of real-world events, the diversity of event expressions, and the sparsity of event knowledge. In this paper, we propose a new paradigm for event schema induction -- knowledge harvesting from large-scale pre-trained language models, which can effectively resolve the above challenges by discovering, conceptualizing and structuralizing event schemas from PLMs. And an Event Schema Harvester (ESHer) is designed to automatically induce high-quality event schemas via in-context generation-based conceptualization, confidence-aware schema structuralization and graph-based schema aggregation. Empirical results show that ESHer can induce high-quality and high-coverage event schemas on varying domains."
"Attribute oriented induction with star schema","https://scispace.com/paper/http://arxiv.org/abs/1005.5432v1","2010","Preprint","","Spits Warnars H. L. H","10.5121/ijdms.2010.2202","https://arxiv.org/pdf/1005.5432v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on star‑schema attribute induction for data generalization, not on learning schemas from documents, ontology population, or related evaluations.","This paper will propose a novel star schema attribute induction as a new attribute induction paradigm and as improving from current attribute oriented induction. A novel star schema attribute induction will be examined with current attribute oriented induction based on characteristic rule and using non rule based concept hierarchy by implementing both of approaches. In novel star schema attribute induction some improvements have been implemented like elimination threshold number as maximum tuples control for generalization result, there is no ANY as the most general concept, replacement the role concept hierarchy with concept tree, simplification for the generalization strategy steps and elimination attribute oriented induction algorithm. Novel star schema attribute induction is more powerful than the current attribute oriented induction since can produce small number final generalization tuples and there is no ANY in the results."
"An Ontology-Based Approach for Knowledge Acquisition: An Example of Sustainable Supplier Selection Domain Corpus","https://scispace.com/paper/an-ontology-based-approach-for-knowledge-acquisition-an-2feb2lep","2022","Journal Article","Electronics","Agnieszka Konys","10.3390/electronics11234012","https://scispace.com/pdf/an-ontology-based-approach-for-knowledge-acquisition-an-2feb2lep.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on rule‑based ontology extension from free text, without inducing a document schema or linking induction to population; lacks evaluation of quality gains or scalability.","Selecting the right supplier is a critical decision in sustainable supply chain management. Sustainable supplier selection plays an important role in achieving a balance between the three pillars of a sustainable supply chain: economic, environmental, and social. One of the most crucial aspects of running a business in this regard is sustainable supplier selection, and, to this end, an accurate and reliable approach is required. Therefore, the main contribution of this paper is to propose and implement an ontology-based approach for knowledge acquisition from the text for a sustainable supplier selection domain. This approach is dedicated to acquiring complex relationships from texts and coding these in the form of rules. The expected outcome is to enrich the existing domain ontology by these rules to obtain higher relational expressiveness, make reasoning, and produce new knowledge."
"KROMA: Ontology Matching with Knowledge Retrieval and Large Language Models","https://scispace.com/paper/kroma-ontology-matching-with-knowledge-retrieval-and-large-f1mxx86kq31q","2025","Journal Article","arXiv.org","Lam Nguyen
Erika Barcelos
Roger H. French
Yinghui Wu","10.48550/arxiv.2507.14032","https://scispace.compdf/kroma-ontology-matching-with-knowledge-retrieval-and-large-f1mxx86kq31q.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM‑augmented retrieval to match ontologies, not to induce schemas or populate them. Evaluates matching accuracy, not ontology quality. Mentions scalability of the matching pipeline, but not large‑document corpus processing.","Ontology Matching (OM) is a cornerstone task of semantic interoperability, yet existing systems often rely on handcrafted rules or specialized models with limited adaptability. We present KROMA, a novel OM framework that harnesses Large Language Models (LLMs) within a Retrieval-Augmented Generation (RAG) pipeline to dynamically enrich the semantic context of OM tasks with structural, lexical, and definitional knowledge. To optimize both performance and efficiency, KROMA integrates a bisimilarity-based concept matching and a lightweight ontology refinement step, which prune candidate concepts and substantially reduce the communication overhead from invoking LLMs. Through experiments on multiple benchmark datasets, we show that integrating knowledge retrieval with context-augmented LLMs significantly enhances ontology matching, outperforming both classic OM systems and cutting-edge LLM-based approaches while keeping communication overhead comparable. Our study highlights the feasibility and benefit of the proposed optimization techniques (targeted knowledge retrieval, prompt enrichment, and ontology refinement) for ontology matching at scale."
"Bridging Text and Knowledge: Explainable AI for Knowledge Graph Classification and Concept Map-Based Semantic Domain Discovery with OBOE …","https://scispace.com/paper/qrl4ouSfML4J","","","","RA del Águila Escobar","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on XAI for knowledge‑graph classification and concept‑map discovery, without schema induction, ontology population, or scalability evaluation.",""
"CUET_Zenith at LLMs4OL 2025 Task C: Hybrid Embedding-LLM Architectures for Taxonomy Discovery","https://scispace.com/paper/cuet-zenith-at-llms4ol-2025-task-c-hybrid-embedding-llm-hvuajwa2eicp","2025","Proceedings Article","Open conference proceedings","Rehenuma Ilman
Mehreen Rahman
Samia Rahman
Rehenuma Ilman
Mehreen Rahman
Samia Rahman","10.52825/ocp.v6i.2896","https://scispace.compdf/cuet-zenith-at-llms4ol-2025-task-c-hybrid-embedding-llm-hvuajwa2eicp.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses hybrid embedding‑LLM pipelines to induce taxonomies, but focuses on hierarchy discovery rather than schema induction from similar documents or ontology population; provides challenge performance metrics and claims scalability, yet lacks explicit ontology quality gains or direct induction‑to‑population linkage.","Taxonomy discovery, the identification of hierarchical relationships within ontological structures, constitutes a foundational challenge in ontology learning. Our submission to the LLMs4OL 2025 challenge, employing hybrid architectures to address this task across both biomedical (Subtask C1: OBI) and general-purpose (Subtask C5: SchemaOrg) knowledge domains. For C1, we have integrated semantic clustering of Sentence-BERT embeddings with few-shot prompting using Qwen-3 (14B), enabling domain-specific hierarchy induction without task-specific fine-tuning. For C5, we have introduced a cascaded validation framework, harmonizing deep semantic representations from sentence transformer {all-mpnet-base-v2}, ensemble classification via XGBoost, and a hierarchical LLM-based reasoning pipeline utilizing TinyLlama and GPT-4o. To address inherent class imbalances, we have employed SMOTE-based augmentation and gated inference thresholds. Empirical results demonstrate that our hybrid methodology achieves competitive performance, confirming that the judicious integration of classical machine learning with large language models yields efficient and scalable solutions for ontology structure induction. Code implementations are publicly available. "
"International Journal on Semantic Web and Information Systems","https://scispace.com/paper/international-journal-on-semantic-web-and-information-2m0i9s86","2023","Journal Article","International Journal on Semantic Web and Information Systems","","10.4018/ijswis","https://scispace.com/pdf/international-journal-on-semantic-web-and-information-2m0i9s86.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Editorial summarizes related works; only one described method loosely matches schema induction and ontology population, but the paper itself lacks direct implementation and evaluation.","reserved by the publisher. No part of this journal may be reproduced or used in any form or by any means without written permission from the publisher, except for noncommercial, educational use including classroom teaching purposes. Product or company names used in this journal are for identification purposes only. Inclusion of the names of the products or companies does not indicate a claim of ownership by IGI Global of the trademark or registered trademark. The views expressed in this journal are those of the authors but not necessarily of IGI Global."
