"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Representation-Enhanced Neural Knowledge Integration with Application to
  Large-Scale Medical Ontology Learning","https://scispace.com/paper/representation-enhanced-neural-knowledge-integration-with-7bx0vfdhm07f","2024","Journal Article","","Suqi Liu
Tianxi Cai
Xiaoou Li","10.48550/arxiv.2410.07454","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on statistical framework for medical KG using pretrained language model embeddings; does not perform LLM‑driven ontology induction, nor claim domain‑agnostic, corpus‑based, schema extraction, or generalization across domains.","A large-scale knowledge graph enhances reproducibility in biomedical data discovery by providing a standardized, integrated framework that ensures consistent interpretation across diverse datasets. It improves generalizability by connecting data from various sources, enabling broader applicability of findings across different populations and conditions. Generating reliable knowledge graph, leveraging multi-source information from existing literature, however, is challenging especially with a large number of node sizes and heterogeneous relations. In this paper, we propose a general theoretically guaranteed statistical framework, called RENKI, to enable simultaneous learning of multiple relation types. RENKI generalizes various network models widely used in statistics and computer science. The proposed framework incorporates representation learning output into initial entity embedding of a neural network that approximates the score function for the knowledge graph and continuously trains the model to fit observed facts. We prove nonasymptotic bounds for in-sample and out-of-sample weighted MSEs in relation to the pseudo-dimension of the knowledge graph function class. Additionally, we provide pseudo-dimensions for score functions based on multilayer neural networks with ReLU activation function, in the scenarios when the embedding parameters either fixed or trainable. Finally, we complement our theoretical results with numerical studies and apply the method to learn a comprehensive medical knowledge graph combining a pretrained language model representation with knowledge graph links observed in several medical ontologies. The experiments justify our theoretical findings and demonstrate the effect of weighting in the presence of heterogeneous relations and the benefit of incorporating representation learning in nonparametric models. "
"LLM-empowered knowledge graph construction: A survey","https://scispace.com/paper/llm-empowered-knowledge-graph-construction-a-survey-yddaqjvznj6g","2025","Journal Article","","","10.48550/arxiv.2510.20345","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey reviews LLM‑empowered KG construction but does not present a new ontology induction method, nor experimental evaluations, making it irrelevant to all listed criteria.","Knowledge Graphs (KGs) have long served as a fundamental infrastructure for structured knowledge representation and reasoning. With the advent of Large Language Models (LLMs), the construction of KGs has entered a new paradigm-shifting from rule-based and statistical pipelines to language-driven and generative frameworks. This survey provides a comprehensive overview of recent progress in LLM-empowered knowledge graph construction, systematically analyzing how LLMs reshape the classical three-layered pipeline of ontology engineering, knowledge extraction, and knowledge fusion. We first revisit traditional KG methodologies to establish conceptual foundations, and then review emerging LLM-driven approaches from two complementary perspectives: schema-based paradigms, which emphasize structure, normalization, and consistency; and schema-free paradigms, which highlight flexibility, adaptability, and open discovery. Across each stage, we synthesize representative frameworks, analyze their technical mechanisms, and identify their limitations. Finally, the survey outlines key trends and future research directions, including KG-based reasoning for LLMs, dynamic knowledge memory for agentic systems, and multimodal KG construction. Through this systematic review, we aim to clarify the evolving interplay between LLMs and knowledge graphs, bridging symbolic knowledge engineering and neural semantic understanding toward the development of adaptive, explainable, and intelligent knowledge systems. "
"Knowledge Graph Construction: State-of-the Art Techniques and Future Opportunities","https://scispace.com/paper/knowledge-graph-construction-state-of-the-art-techniques-and-6tcmo3v0cyaa","2024","Journal Article","","Qingwang Wang
Chaohui Li
Yinxing Zhang
Yi Liu
Hao Xiong
Tao Shen","10.1109/isctech63666.2024.10845648","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to illustrate automation but does not present a primary LLM‑driven induction method; primarily a survey, lacking domain‑agnostic design, corpus‑driven extraction, dedicated schema step, or generalization evidence; offers limited comparison to prior methods.","Knowledge graphs represent structured mappings of human knowledge playing a pivotal role in the iterative development and deepening of domain understandings. Methods for knowledge graph construction are continually evolving. Advancements in artificial intelligence, particularly with the advent of Generative Pre-trained Transformers (GPT), have paved the way for end-to-end automated methods for constructing knowledge graphs. This study provides a comprehensive evaluation of three conventional methodologies for constructing knowledge graphs: Top-Down, Bottom-Up and Joint approaches. We survey the associated technologies and present classic knowledge graph cases. We then elucidate the integration of large language models into the automation of knowledge graph construction, including their functions, benefits and limitations. Finally, we offer a prospective outlook on future research trajectories in this field."
"Open-Domain Hierarchical Event Schema Induction by Incremental Prompting
  and Verification","https://scispace.com/paper/open-domain-hierarchical-event-schema-induction-by-1ojwttqw","2023","Posted Content","","","10.48550/arxiv.2307.01972","https://scispace.com/pdf/open-domain-hierarchical-event-schema-induction-by-1ojwttqw.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses incremental prompting to induce event schemas with temporal and hierarchical relations, but focuses on event graphs rather than ontologies; lacks domain‑agnostic corpus processing, ontology construction, and downstream validation.","Event schemas are a form of world knowledge about the typical progression of events. Recent methods for event schema induction use information extraction systems to construct a large number of event graph instances from documents, and then learn to generalize the schema from such instances. In contrast, we propose to treat event schemas as a form of commonsense knowledge that can be derived from large language models (LLMs). This new paradigm greatly simplifies the schema induction process and allows us to handle both hierarchical relations and temporal relations between events in a straightforward way. Since event schemas have complex graph structures, we design an incremental prompting and verification method to break down the construction of a complex event graph into three stages: event skeleton construction, event expansion, and event-event relation verification. Compared to directly using LLMs to generate a linearized graph, our method can generate large and complex schemas with 7.2% F1 improvement in temporal relations and 31.0% F1 improvement in hierarchical relations. In addition, compared to the previous state-of-the-art closed-domain schema induction model, human assessors were able to cover $\sim$10% more events when translating the schemas into coherent stories and rated our schemas 1.3 points higher (on a 5-point scale) in terms of readability. "
"Hierarchical Neural Schema Construction for Enhanced Contextual Understanding in Large Language Models","https://scispace.com/paper/hierarchical-neural-schema-construction-for-enhanced-6uxbl7or4tke","2025","Journal Article","","Graeme Mousem
Roger Montague
JD Blackwood
Fritha M. Langford
M. Abercrombie","10.31219/osf.io/yk59u","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses hierarchical schema construction to improve LLM context, but does not perform ontology induction, nor claim domain‑agnostic corpus extraction. Provides schema building and mentions robustness and computational overhead, offering limited relevance to schema extraction, generalization, and scalability criteria.","The integration of Hierarchical Neural Schema Construction (HNSC) into large language models (LLMs) has demonstrated significant advancements in contextual understanding, robustness, and generalization capabilities. By structuring information hierarchically, the HNSC approach enables LLMs to manage complex relationships and dependencies more effectively, leading to improved performance across various natural language processing tasks. This enhancement is particularly evident in the model's ability to maintain coherence over extended text sequences and adapt to diverse domains, indicating a substantial step forward in the development of more versatile and reliable language models. Despite the promising outcomes, the implementation of HNSC introduces additional computational overhead, as evidenced by the increased training time and resource consumption observed during experimentation. While the performance gains justify this overhead, it is essential to consider the scalability of the approach, especially when deploying LLMs in resource-constrained environments. Future research should focus on optimizing the hierarchical schema construction process to balance computational efficiency with performance improvements, ensuring the practical applicability of the method across different settings. The robustness of the HNSC model to noisy input data highlights its potential for real-world applications where data quality cannot always be guaranteed. The model's ability to maintain lower perplexity scores under varying levels of input corruption suggests that hierarchical schema construction contributes to more resilient language understanding. This resilience is crucial for applications such as automated content generation, machine translation, and conversational agents, where input data may be incomplete or contain errors. "
"Educating LLMs like Human Students: Structure-aware Injection of Domain Knowledge","https://scispace.com/paper/educating-llms-like-human-students-structure-aware-injection-42lsh3i7nkto","2024","Journal Article","arXiv.org","Kai Liu
Ze Chen
Zhihang Fu
Rongxin Jiang
Fan Zhou
Yao-Shen Chen
Yue Wu
Jieping Ye","10.48550/arxiv.2407.16724","https://scispace.compdf/educating-llms-like-human-students-structure-aware-injection-42lsh3i7nkto.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to extract hierarchical knowledge structures from textbook corpora, but focuses on domain‑specific knowledge injection rather than generic ontology induction or cross‑domain validation.","This paper presents a pioneering methodology, termed StructTuning, to efficiently transform foundation Large Language Models (LLMs) into domain specialists. It significantly minimizes the training corpus requirement to a mere 0.3% while achieving an impressive 50% of traditional knowledge injection performance. Our method is inspired by the educational processes for human students, particularly how structured domain knowledge from textbooks is absorbed and then applied to tackle real-world challenges through specific exercises. Based on this, we propose a novel two-stage knowledge injection strategy: Structure-aware Continual Pre-Training (SCPT) and Structure-aware Supervised Fine-Tuning (SSFT). In the SCPT phase, we organize the training data into an auto-generated taxonomy of domain knowledge, enabling LLMs to effectively memorize textual segments linked to specific expertise within the taxonomy's architecture. Subsequently, in the SSFT phase, we explicitly prompt models to reveal the underlying knowledge structure in their outputs, leveraging this structured domain insight to address practical problems adeptly. Our ultimate method has undergone extensive evaluations across model architectures and scales, using closed-book question-answering tasks on LongBench and MMedBench datasets. Remarkably, our method matches 50% of the improvement displayed by the state-of-the-art MMedLM2 on MMedBench, but with only 0.3% quantity of the training corpus. This breakthrough showcases the potential to scale up our StructTuning for stronger domain-specific LLMs. Code will be made public soon."
"Accelerating Knowledge Graph and Ontology Engineering with Large
  Language Models","https://scispace.com/paper/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh","2024","Journal Article","","Cogan Shimizu
Pascal Hitzler","10.48550/arxiv.2411.09601","https://scispace.compdf/accelerating-knowledge-graph-and-ontology-engineering-with-l1k5ld36curh.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to assist ontology engineering tasks, but does not present a primary LLM‑driven automatic induction pipeline, nor a domain‑agnostic, corpus‑based schema extraction or extensive evaluation.","Large Language Models bear the promise of significant acceleration of key Knowledge Graph and Ontology Engineering tasks, including ontology modeling, extension, modification, population, alignment, as well as entity disambiguation. We lay out LLM-based Knowledge Graph and Ontology Engineering as a new and coming area of research, and argue that modular approaches to ontologies will be of central importance. "
"Refining Wikidata Taxonomy using Large Language Models","https://scispace.com/paper/refining-wikidata-taxonomy-using-large-language-models-1erz1xpqp37h","2024","Journal Article","","Yiwen Peng
Thomas Bonald
Mehwish Alam","10.1145/3627673.3679156","https://scispace.compdf/refining-wikidata-taxonomy-using-large-language-models-1erz1xpqp37h.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on automatically refining Wikidata's existing taxonomy with an open‑source LLM, not on inducing new ontologies from text or evaluating domain‑agnostic, corpus‑driven schema extraction.","Due to its collaborative nature, Wikidata is known to have a complex taxonomy, with recurrent issues like the ambiguity between instances and classes, the inaccuracy of some taxonomic paths, the presence of cycles, and the high level of redundancy across classes.Manual efforts to clean up this taxonomy are time-consuming and prone to errors or subjective decisions.We present WiKC, a new version of Wikidata taxonomy cleaned automatically using a combination of Large Language Models (LLMs) and graph mining techniques.Operations on the taxonomy, such as cutting links or merging classes, are performed with the help of zero-shot prompting on an open-source LLM.The quality of the refined taxonomy is evaluated from both intrinsic and extrinsic perspectives, on a task of entity typing for the latter, showing the practical interest of WiKC. "
"Ontology-Guided, Hybrid Prompt Learning for Generalization in Knowledge Graph Question Answering","https://scispace.com/paper/ontology-guided-hybrid-prompt-learning-for-generalization-in-t8fr0hg5xoje","2025","Journal Article","arXiv.org","Longquan Jiang
Junbo Huang
Cedric Moller
Ricardo Usbeck","10.48550/arxiv.2502.03992","https://scispace.compdf/ontology-guided-hybrid-prompt-learning-for-generalization-in-t8fr0hg5xoje.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on ontology‑guided prompt learning for KGQA, not on automatic ontology creation or schema extraction from corpora.",""
"Research Trends for the Interplay between Large Language Models and
  Knowledge Graphs","https://scispace.com/paper/research-trends-for-the-interplay-between-large-language-266l5zilo7","2024","Preprint","","Hanieh Khorashadizadeh
Fatima Amara
Morteza Kamaladdini Ezzabady
Frédéric Ieng
Sanju Tiwari
Nandana Mihindukulasooriya
Jinghua Groppe
Soror Sahri
Farah Benamara
Sven Groppe","10.48550/arxiv.2406.08223","https://scispace.compdf/research-trends-for-the-interplay-between-large-language-266l5zilo7.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses LLM‑KG integration, not a novel ontology induction method; lacks domain‑agnostic algorithm, corpus processing, schema extraction, generalization tests, evaluations, or scalability analysis.","This survey investigates the synergistic relationship between Large Language Models (LLMs) and Knowledge Graphs (KGs), which is crucial for advancing AI's capabilities in understanding, reasoning, and language processing. It aims to address gaps in current research by exploring areas such as KG Question Answering, ontology generation, KG validation, and the enhancement of KG accuracy and consistency through LLMs. The paper further examines the roles of LLMs in generating descriptive texts and natural language queries for KGs. Through a structured analysis that includes categorizing LLM-KG interactions, examining methodologies, and investigating collaborative uses and potential biases, this study seeks to provide new insights into the combined potential of LLMs and KGs. It highlights the importance of their interaction for improving AI applications and outlines future research directions. "
"A Comparative Study of Competency Question Elicitation Methods from Ontology Requirements","https://scispace.com/paper/a-comparative-study-of-competency-question-elicitation-9zmqpznyptjw","2025","Journal Article","arXiv.org","Reham Alharbi
Valentina A. M. Tamma
Terry R. Payne
Jacopo de Berardinis","10.48550/arxiv.2507.02989","https://scispace.compdf/a-comparative-study-of-competency-question-elicitation-9zmqpznyptjw.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on evaluating LLM‑generated competency questions for ontology engineering, not on ontology induction, schema extraction, or cross‑domain ontology creation.","Competency Questions (CQs) are pivotal in knowledge engineering, guiding the design, validation, and testing of ontologies. A number of diverse formulation approaches have been proposed in the literature, ranging from completely manual to Large Language Model (LLM) driven ones. However, attempts to characterise the outputs of these approaches and their systematic comparison are scarce. This paper presents an empirical comparative evaluation of three distinct CQ formulation approaches: manual formulation by ontology engineers, instantiation of CQ patterns, and generation using state of the art LLMs. We generate CQs using each approach from a set of requirements for cultural heritage, and assess them across different dimensions: degree of acceptability, ambiguity, relevance, readability and complexity. Our contribution is twofold: (i) the first multi-annotator dataset of CQs generated from the same source using different methods; and (ii) a systematic comparison of the characteristics of the CQs resulting from each approach. Our study shows that different CQ generation approaches have different characteristics and that LLMs can be used as a way to initially elicit CQs, however these are sensitive to the model used to generate CQs and they generally require a further refinement step before they can be used to model requirements."
"Ontology Development is Consensus Creation, Not (Merely) Representation","https://scispace.com/paper/ontology-development-is-consensus-creation-not-merely-1jymvc7m","2022","Posted Content","","","10.48550/arxiv.2210.12026","https://scispace.com/pdf/ontology-development-is-consensus-creation-not-merely-1jymvc7m.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Critiques automated ontology learning, emphasizes consensus creation, and does not present an LLM‑driven, domain‑agnostic, corpus‑based method or any empirical evaluation.","Ontology development methodologies emphasise knowledge gathering from domain experts and documentary resources, and knowledge representation using an ontology language such as OWL or FOL. However, working ontologists are often surprised by how challenging and slow it can be to develop ontologies. Here, with a particular emphasis on the sorts of ontologies that are content-heavy and intended to be shared across a community of users (reference ontologies), we propose that a significant and heretofore under-emphasised contributor of challenges during ontology development is the need to create, or bring about, consensus in the face of disagreement. For this reason reference ontology development cannot be automated, at least within the limitations of existing AI approaches. Further, for the same reason ontologists are required to have specific social-negotiating skills which are currently lacking in most technical curricula. "
"Generating ontology-learning training-data through verbalization","https://scispace.com/paper/generating-ontology-learning-training-data-through-36pbqikk5noi","2024","Journal Article","","Antonio Zaitoun
Tomer Sagi
Mor Peleg","10.1609/aaaiss.v4i1.31797","https://ojs.aaai.org/index.php/AAAI-SS/article/download/31797/33964","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM‑assisted verbalization to generate training data, not on extracting ontologies from text or evaluating induction performance.","Ontologies play an important role in the organization and representation of knowledge. However, in most cases, ontologies do not fully cover domain knowledge, resulting in a gap. This gap, often expressed as a lack of concepts, relations, or axioms, is usually filled by domain experts in a manual and tedious process. Utilizing large language models (LLMs) can ease this process; a fine-tuned LLM could receive as input up-to-date and reliable domain knowledge natural text and output a structured graph in OWL RDF/Turtle format, which is the standard format of ontologies. Thus, to fine-tune a model, text-owl sentence pairs that constitute such a dataset must be acquired. Unfortunately, such a dataset does not exist in the literature or within the open-source community. Therefore, this paper introduces our LLM-assisted verbalizer to create such a data set by converting OWL statements from existing ontologies into natural text. We evaluate the verbalizer on 322 classes from four different ontologies using two different LLMs, achieving precision and recall as high as 0.99 and 0.96, respectively."
"Llms4ol 2025 overview: The 2nd large language models for ontology learning challenge","https://scispace.com/paper/llms4ol-2025-overview-the-2nd-large-language-models-for-obpd0dlo5kx8","2025","Proceedings Article","Open conference proceedings","Hamed Babaei Giglou
Jennifer D’Souza
Nandana Mihindukulasooriya
Sören Auer
Hamed Babaei Giglou
Jennifer D’Souza
Nandana Mihindukulasooriya
Sören Auer","10.52825/ocp.v6i.2913","https://www.tib-op.org/ojs/index.php/ocp/article/download/2913/2922","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Overview of a shared task; no single LLM‑centric induction pipeline, but reports multi‑domain challenge results and compares participant systems, offering limited insight into scalability or downstream validation.","We present the results of the 2nd LLMs4OL 2025 Challenge, a shared task designed to evaluate the effectiveness of large language models (LLMs) for ontology learning. The challenge attracted a diverse set of participants who leveraged a broad spectrum of models, including general-purpose LLMs, domain-specific models, and embedding-based systems. Submissions covered multiple subtasks such as Text2Onto, term typing, taxonomy discovery, and non-taxonomic relationship extractions. The results highlight that hybrid pipelines integrating commercial LLMs with domain-tuned embeddings and fine-tuning approaches achieved the strongest overall performance, while specialized domain models improved results in biomedical and technical datasets. Key insights include the importance of prompt engineering, retrieval-augmented generation (RAG), and ensemble learning. This paper presents the second benchmark of LLM-driven ontology learning, serving as an overview of the participants’ contributions to the challenge. Building on this, this overview presents findings, highlights emerging strategies, and offers practical insights for researchers and practitioners seeking to align unstructured language with structured knowledge. "
"How to classify domain entities into top-level ontology concepts using large language models","https://scispace.com/paper/how-to-classify-domain-entities-into-top-level-ontology-30bm6jh5re","2024","Journal Article","Applied Ontology","Alcides Lopes
Joel Luís Carbonera
Fabrício Henrique Rodrigues
Luan Fonseca Garcia
Mara Abel","10.3233/ao-240032","https://ceur-ws.org/Vol-3882/llm-2.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on classifying existing entities into a fixed top‑level ontology using LLM embeddings, not on inducing ontologies from raw corpora or extracting schemas.","Classifying domain entities into their respective top-level ontology concepts is a complex problem that typically demands manual analysis and deep expertise in the domain of interest and ontology engineering. Using an efficient approach to classify domain entities enhances data integration, interoperability, and the semantic clarity of ontologies, which are crucial for structured knowledge representation and modeling. Based on this, our main motivation is to help an ontology engineer with an automated approach to classify domain entities into top-level ontology concepts using informal definitions of these domain entities during the ontology development process. In this context, we hypothesize that the informal definitions encapsulate semantic information crucial for associating domain entities with specific top-level ontology concepts. Our approach leverages state-of-the-art language models to explore our hypothesis across multiple languages and informal definitions from different knowledge resources. In order to evaluate our proposal, we extracted multi-label datasets from the alignment of the OntoWordNet ontology and the BabelNet semantic network, covering the entire structure of the Dolce-Lite-Plus top-level ontology from most generic to most specific concepts. These datasets contain several different textual representation approaches of domain entities, including terms, example sentences, and informal definitions. Our experiments conducted 3 study cases, investigating the effectiveness of our proposal across different textual representation approaches, languages, and knowledge resources. We demonstrate that the best results are achieved using a classification pipeline with a K-Nearest Neighbor (KNN) method to classify the embedding representation of informal definitions from the Mistral large language model. The findings underscore the potential of informal definitions in reflecting top-level ontology concepts and point towards developing automated tools that could significantly aid ontology engineers during the ontology development process. "
"Automating Knowledge Discovery from Scientific Literature via LLMs: A
  Dual-Agent Approach with Progressive Ontology Prompting","https://scispace.com/paper/automating-knowledge-discovery-from-scientific-literature-7cixxghq9j4e","2024","Journal Article","","Yuting Hu
Dancheng Liu
Qingyun Wang
Charles Yu
Heng Ji
Jinjun Xiong","10.48550/arxiv.2409.00054","https://scispace.compdf/automating-knowledge-discovery-from-scientific-literature-7cixxghq9j4e.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses dual LLM agents to extract knowledge from a speech‑language corpus, but relies on a domain‑specific ontology and lacks schema‑extraction, generalization, and multi‑domain validation.","To address the challenge of automating knowledge discovery from a vast volume of literature, in this paper, we introduce a novel framework based on large language models (LLMs) that combines a progressive ontology prompting (POP) algorithm with a dual-agent system, named LLM-Duo, designed to enhance the automation of knowledge extraction from scientific articles. The POP algorithm utilizes a prioritized breadth-first search (BFS) across a predefined ontology to generate structured prompt templates and action orders, thereby guiding LLMs to discover knowledge in an automatic manner. Additionally, our LLM-Duo employs two specialized LLM agents: an explorer and an evaluator. These two agents work collaboratively and adversarially to enhance the reliability of the discovery and annotation processes. Experiments demonstrate that our method outperforms advanced baselines, enabling more accurate and complete annotations. To validate the effectiveness of our method in real-world scenarios, we employ our method in a case study of speech-language intervention discovery. Our method identifies 2,421 interventions from 64,177 research articles in the speech-language therapy domain. We curate these findings into a publicly accessible intervention knowledge base that holds significant potential to benefit the speech-language therapy community. "
"RexUniNLU: Recursive Method with Explicit Schema Instructor for Universal NLU","https://scispace.com/paper/rexuninlu-recursive-method-with-explicit-schema-instructor-j8gbyekldwev","2024","Journal Article","","Chengyuan Liu
Shihang Wang
Fubang Zhao
Kun Kuang
Yangyang Kang
Weiming Lü
Changlong Sun
Fei Wu","10.48550/arxiv.2409.05275","https://arxiv.org/pdf/2409.05275","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a universal NLU model for IE and classification, not on ontology induction, schema extraction, or related evaluation criteria.","Information Extraction (IE) and Text Classification (CLS) serve as the fundamental pillars of NLU, with both disciplines relying on analyzing input sequences to categorize outputs into pre-established schemas. However, there is no existing encoder-based model that can unify IE and CLS tasks from this perspective. To fully explore the foundation shared within NLU tasks, we have proposed a Recursive Method with Explicit Schema Instructor for Universal NLU. Specifically, we firstly redefine the true universal information extraction (UIE) with a formal formulation that covers almost all extraction schemas, including quadruples and quintuples which remain unsolved for previous UIE models. Then, we expands the formulation to all CLS and multi-modal NLU tasks. Based on that, we introduce RexUniNLU, an universal NLU solution that employs explicit schema constraints for IE and CLS, which encompasses all IE and CLS tasks and prevent incorrect connections between schema and input sequence. To avoid interference between different schemas, we reset the position ids and attention mask matrices. Extensive experiments are conducted on IE, CLS in both English and Chinese, and multi-modality, revealing the effectiveness and superiority. Our codes are publicly released. "
"Deep Learning Models for the Extraction of Knowledge from Text","https://scispace.com/paper/4mRL_foUg98J","","","","C Theodoropoulos
MF Moens
M Blaschko","","https://lirias.kuleuven.be/retrieve/802125","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on deep learning and GNNs for information extraction, without LLM-driven ontology induction, schema extraction, or domain‑agnostic evaluation.",""
"Schema Theory and Artificial Intelligence: A Systematic Review of Contemporary Research","https://scispace.com/paper/dzbpzc98IpcJ","","","","R Meylani","","https://www.researchgate.net/profile/Rusen-Meylani/publication/400442931_Schema_Theory_and_Artificial_Intelligence_A_Systematic_Review_of_Contemporary_Research/links/69835adcca66ef6ab990326b/Schema-Theory-and-Artificial-Intelligence-A-Systematic-Review-of-Contemporary-Research.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** A systematic review of schema theory and AI; does not propose or evaluate an LLM‑based ontology induction method, nor present new corpus‑driven schema extraction or related experiments.",""
"Ontotune: Ontology-driven self-training for aligning large language models","https://scispace.com/paper/ontotune-ontology-driven-self-training-for-aligning-large-iek64n2nij10","2025","Journal Article","arXiv.org","Zhiqiang Liu
Chengtao Gan
Junjie Wang
Yichi Zhang
Zhongpu Bo
Mengshu Sun
Hua-zeng Chen
Wen Zhang","10.48550/arxiv.2502.05478","https://dl.acm.org/doi/pdf/10.1145/3696410.3714816","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on using ontologies to align LLMs rather than LLMs extracting ontologies; limited evidence of domain‑agnostic, schema, or generalization features; lacks corpus‑driven extraction, multi‑domain tests, comparisons, scalability, or downstream validation.",""
"Spectral Generative Flow Models: A Physics-Inspired Replacement for Vectorized Large Language Models","https://scispace.com/paper/http://arxiv.org/abs/2601.08893v2","2026","Preprint","","Andrew Kiruluta","","https://arxiv.org/pdf/2601.08893v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on physics-inspired generative models for text/video, without ontology induction, corpus processing, schema extraction, or related evaluations.","We introduce Spectral Generative Flow Models (SGFMs), a physics-inspired alternative to transformer-based large language models. Instead of representing text or video as sequences of discrete tokens processed by attention, SGFMs treat generation as the evolution of a continuous field governed by constrained stochastic dynamics in a multiscale wavelet basis. This formulation replaces global attention with local operators, spectral projections, and Navier--Stokes-like transport, yielding a generative mechanism grounded in continuity, geometry, and physical structure.
  Our framework provides three key innovations: (i) a field-theoretic ontology in which text and video are unified as trajectories of a stochastic partial differential equation; (ii) a wavelet-domain representation that induces sparsity, scale separation, and computational efficiency; and (iii) a constrained stochastic flow that enforces stability, coherence, and uncertainty propagation. Together, these components define a generative architecture that departs fundamentally from autoregressive modeling and diffusion-based approaches. SGFMs offer a principled path toward long-range coherence, multimodal generality, and physically structured inductive bias in next-generation generative models."
"Hypothesis-Driven Semantic Retrieval for Discovering Unseen Knowledge Structures","https://scispace.com/paper/uSH_WsGigRIJ","","","","O Bennett
A Wright
J Holloway","","https://www.preprints.org/frontend/manuscript/2cd81bbb77de9b464c42db39c3fee012/download_pub","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses schema induction concepts but lacks LLM-driven ontology creation, domain‑agnostic design, corpus‑based extraction, and evaluation components required by the criteria.",""
"IEPile: Unearthing Large-Scale Schema-Based Information Extraction Corpus","https://scispace.com/paper/http://arxiv.org/abs/2402.14710v3","2024","Preprint","","Honghao Gui
Lin Yuan
Hongbin Ye
Ningyu Zhang
Mengshu Sun
Lei Liang
Huajun Chen","","https://arxiv.org/pdf/2402.14710v3","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper introduces a large bilingual IE instruction corpus, not an ontology induction system; it lacks LLM‑driven ontology creation, schema extraction for ontologies, and related evaluations.","Large Language Models (LLMs) demonstrate remarkable potential across various domains; however, they exhibit a significant performance gap in Information Extraction (IE). Note that high-quality instruction data is the vital key for enhancing the specific capabilities of LLMs, while current IE datasets tend to be small in scale, fragmented, and lack standardized schema. To this end, we introduce IEPile, a comprehensive bilingual (English and Chinese) IE instruction corpus, which contains approximately 0.32B tokens. We construct IEPile by collecting and cleaning 33 existing IE datasets, and introduce schema-based instruction generation to unearth a large-scale corpus. Experimentally, IEPile enhance the performance of LLMs for IE, with notable improvements in zero-shot generalization. We open-source the resource and pre-trained models, hoping to provide valuable support to the NLP community."
