"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Enhancing Vector based Retrieval Augmented Generation with Contextual Knowledge Graph Construction","https://scispace.com/paper/enhancing-vector-based-retrieval-augmented-generation-with-6asoe33lbdtg","2024","Journal Article","","Sagar Mankari
Abhishek Sanghavi","10.1109/idicaiei61867.2024.10842699","","The proliferation of unstructured text data necessitates efficient information retrieval systems. Traditional vector-based Retrieval Augmented Generation (RAG) models often fail to capture complex relationships and contextual nuances, limiting effectiveness in knowledge-intensive tasks. We introduce Contextual Knowledge Graph Construction (CKGC), a novel approach enhancing vector-based RAG by dynamically building a knowledge graph that reflects inherent data structures and connections.CKGC leverages text chunking, large language models (LLMs), and ontology mapping. By segmenting text and using LLMs to identify key entities and relationships, CKGC constructs a contextualized knowledge graph enriching information representation. This bridges the gap between semantic similarity and deeper contextual understanding, enabling more accurate and nuanced retrieval.Experiments on 2,000 lease agreements demonstrate that CKGC significantly improves vector-based RAG in information retrieval and question answering tasks, with substantial gains in Mean Reciprocal Rank (MRR) and Top-k Accuracy. CKGC’s adaptability across domains positions it as a valuable tool for enhancing performance and understanding of complex textual data. Our findings underscore CKGC’s transformative potential in unlocking insights from vast text corpora, paving the way for more intelligent and context-aware information retrieval systems.","Researchers introduce Contextual Knowledge Graph Construction (CKGC), a novel approach enhancing vector-based Retrieval Augmented Generation (RAG) by dynamically building a knowledge graph, improving information retrieval and question answering tasks with substantial gains in accuracy."
"Leveraging Large Language Models for Generating Research Topic Ontologies: A Multi-Disciplinary Study","https://scispace.com/paper/leveraging-large-language-models-for-generating-research-4hqfmxvk8v3n","2025","Journal Article","","Tanay Aggarwal
Angelo A. Salatino
Francesco Osborne
Enrico Motta","10.48550/arxiv.2508.20693","https://scispace.compdf/leveraging-large-language-models-for-generating-research-4hqfmxvk8v3n.pdf","Ontologies and taxonomies of research fields are critical for managing and organising scientific knowledge, as they facilitate efficient classification, dissemination and retrieval of information. However, the creation and maintenance of such ontologies are expensive and time-consuming tasks, usually requiring the coordinated effort of multiple domain experts. Consequently, ontologies in this space often exhibit uneven coverage across different disciplines, limited inter-domain connectivity, and infrequent updating cycles. In this study, we investigate the capability of several large language models to identify semantic relationships among research topics within three academic domains: biomedicine, physics, and engineering. The models were evaluated under three distinct conditions: zero-shot prompting, chain-of-thought prompting, and fine-tuning on existing ontologies. Additionally, we assessed the cross-domain transferability of fine-tuned models by measuring their performance when trained in one domain and subsequently applied to a different one. To support this analysis, we introduce PEM-Rel-8K, a novel dataset consisting of over 8,000 relationships extracted from the most widely adopted taxonomies in the three disciplines considered in this study: MeSH, PhySH, and IEEE. Our experiments demonstrate that fine-tuning LLMs on PEM-Rel-8K yields excellent performance across all disciplines. ","This study investigates the use of large language models to generate research topic ontologies across biomedicine, physics, and engineering, demonstrating that fine-tuning LLMs on a novel dataset yields excellent performance across all disciplines with high cross-domain transferability."
"Ontology Population using LLMs","https://scispace.com/paper/ontology-population-using-llms-73iukqxbdauo","2024","Journal Article","","Sanaz Saki Norouzi
Adrita Barua
Antrea Christou
Nutan Raj Gautam
Andrew Eells
Pascal Hitzler
Cogan Shimizu","10.48550/arxiv.2411.01612","https://scispace.compdf/ontology-population-using-llms-73iukqxbdauo.pdf","Knowledge graphs (KGs) are increasingly utilized for data integration, representation, and visualization. While KG population is critical, it is often costly, especially when data must be extracted from unstructured text in natural language, which presents challenges, such as ambiguity and complex interpretations. Large Language Models (LLMs) offer promising capabilities for such tasks, excelling in natural language understanding and content generation. However, their tendency to ``hallucinate'' can produce inaccurate outputs. Despite these limitations, LLMs offer rapid and scalable processing of natural language data, and with prompt engineering and fine-tuning, they can approximate human-level performance in extracting and structuring data for KGs. This study investigates LLM effectiveness for the KG population, focusing on the Enslaved.org Hub Ontology. In this paper, we report that compared to the ground truth, LLM's can extract ~90% of triples, when provided a modular ontology as guidance in the prompts. ","This study investigates Large Language Models (LLMs) for knowledge graph population, finding that they can extract ~90% of triples when provided a modular ontology, despite limitations such as hallucination, and offer rapid and scalable processing of natural language data."
"Ontology Text Alignment: Aligning Textual Content to Terminological Axioms","https://scispace.com/paper/ontology-text-alignment-aligning-textual-content-to-48od0e93qykm","2024","Journal Article","Frontiers in artificial intelligence and applications","Jieying Chen
Hang Dong
Jiaoyan Chen
Ian Horrocks","10.3233/faia240639","https://scispace.compdf/ontology-text-alignment-aligning-textual-content-to-48od0e93qykm.pdf","Despite the impressive advancements in Large Language Models (LLMs), their ability to perform reasoning and provide explainable outcomes remains a challenge, underscoring the continued relevance of ontologies in certain areas, particularly due to the reasoning and validation capabilities of ontologies. Ontology modelling and semantic search, due to their inherent complexity, still demand considerable human effort and expertise. Addressing this gap, our paper introduces the problem of ontology text alignment, which involves finding the most relevant axioms with respect to the given reference text. We propose an advanced Retrieval Augmented Generation framework that leverages BERT models and generative LLMs, together with ontology semantic enhancement based on atomic decomposition. Additionally, we have developed benchmarks in geology and biomedical areas. Our evaluation demonstrates the positive impact of our framework. ","This paper introduces ontology text alignment, a framework that leverages BERT and generative LLMs to align textual content with terminological axioms, addressing the gap in ontology modelling and semantic search with improved reasoning and validation capabilities."
"OLaLa: Ontology Matching with Large Language Models","https://scispace.com/paper/olala-ontology-matching-with-large-language-models-83w0czvpyw3t","2023","Repository","","Hertling, Sven
Paulheim, Heiko","10.48550/arxiv.2311.03837","","Ontology (and more generally: Knowledge Graph) Matching is a challenging task where information in natural language is one of the most important signals to process. With the rise of Large Language Models, it is possible to incorporate this knowledge in a better way into the matching pipeline. A number of decisions still need to be taken, e.g., how to generate a prompt that is useful to the model, how information in the KG can be formulated in prompts, which Large Language Model to choose, how to provide existing correspondences to the model, how to generate candidates, etc. In this paper, we present a prototype that explores these questions by applying zero-shot and few-shot prompting with multiple open Large Language Models to different tasks of the Ontology Alignment Evaluation Initiative (OAEI). We show that with only a handful of examples and a well-designed prompt, it is possible to achieve results that are en par with supervised matching systems which use a much larger portion of the ground truth. ",""
"OLaLa: Ontology Matching with Large Language Models","https://scispace.com/paper/olala-ontology-matching-with-large-language-models-1k1qly5mau","2023","Journal Article","","Sven Hertling
Heiko Paulheim","10.1145/3587259.3627571","https://scispace.compdf/olala-ontology-matching-with-large-language-models-1k1qly5mau.pdf","Ontology (and more generally: Knowledge Graph) Matching is a challenging task where information in natural language is one of the most important signals to process. With the rise of Large Language Models, it is possible to incorporate this knowledge in a better way into the matching pipeline. A number of decisions still need to be taken, e.g., how to generate a prompt that is useful to the model, how information in the KG can be formulated in prompts, which Large Language Model to choose, how to provide existing correspondences to the model, how to generate candidates, etc. In this paper, we present a prototype that explores these questions by applying zero-shot and few-shot prompting with multiple open Large Language Models to different tasks of the Ontology Alignment Evaluation Initiative (OAEI). We show that with only a handful of examples and a well-designed prompt, it is possible to achieve results that are en par with supervised matching systems which use a much larger portion of the ground truth.","This paper applies zero-shot and few-shot prompting with multiple open Large Language Models to different tasks of the Ontology Alignment Evaluation Initiative (OAEI) to achieve results that are en par with supervised matching systems which use a much larger portion of the ground truth."
"Tripartite-GraphRAG via Plugin Ontologies","https://scispace.com/paper/tripartite-graphrag-via-plugin-ontologies-9nshh8qy9wu3","2025","Journal Article","","Banf Michael
Kuhn, Johannes","10.48550/arxiv.2504.19667","","Large Language Models (LLMs) have shown remarkable capabilities across various domains, yet they struggle with knowledge-intensive tasks in areas that demand factual accuracy, e.g. industrial automation and healthcare. Key limitations include their tendency to hallucinate, lack of source traceability (provenance), and challenges in timely knowledge updates. Combining language models with knowledge graphs (GraphRAG) offers promising avenues for overcoming these deficits. However, a major challenge lies in creating such a knowledge graph in the first place. Here, we propose a novel approach that combines LLMs with a tripartite knowledge graph representation, which is constructed by connecting complex, domain-specific objects via a curated ontology of corresponding, domain-specific concepts to relevant sections within chunks of text through a concept-anchored pre-analysis of source documents starting from an initial lexical graph. Subsequently, we formulate LLM prompt creation as an unsupervised node classification problem allowing for the optimization of information density, coverage, and arrangement of LLM prompts at significantly reduced lengths. An initial experimental evaluation of our approach on a healthcare use case, involving multi-faceted analyses of patient anamneses given a set of medical concepts as well as a series of clinical guideline literature, indicates its potential to optimize information density, coverage, and arrangement of LLM prompts while significantly reducing their lengths, which, in turn, may lead to reduced costs as well as more consistent and reliable LLM outputs. ",""
"Ontology Population Using LLMs","https://scispace.com/paper/ontology-population-using-llms-r0mnpf5bvrxr","2025","Journal Article","Frontiers in artificial intelligence and applications","Sanaz Saki Norouzi
Adrita Barua
Antrea Christou
Nikita Gautam
Andrew Eells
Pascal Hitzler
Cogan Shimizu","10.3233/faia250217","","Knowledge graphs (KGs) are increasingly utilized for data integration, representation, and visualization. While KG population is critical, it is often costly, especially when data must be extracted from unstructured text in natural language, which presents challenges, such as ambiguity and complex interpretations. Large Language Models (LLMs) offer promising capabilities for such tasks, excelling in natural language understanding and content generation. However, their tendency to “hallucinate” can produce inaccurate outputs. Despite these limitations, LLMs offer rapid and scalable processing of natural language data, and with prompt engineering and fine-tuning, they can approximate human-level performance in extracting and structuring data for KGs. This study investigates LLM effectiveness for the KG population, focusing on the Enslaved.org Hub Ontology. In this paper, we report that compared to the ground truth, LLM’s can extract ≈90% of triples, when provided a modular ontology as guidance in the prompts. ","This study investigates Large Language Models (LLMs) for knowledge graph population, finding that they can extract approximately 90% of triples when provided with a modular ontology, despite potential ""hallucination"" limitations."
"Enhancement Large Language Models Domain Through Ontology-Based Retrieval-Augmented Generation","https://scispace.com/paper/enhancement-large-language-models-domain-through-ontology-pc2070kx492r","2025","Journal Article","International Journal on Semantic Web and Information Systems","Fabio Clarizia
Massimo De Santo
Rosario Gaeta
Rocco Loffedo","10.4018/ijswis.392507","","Large Language Models (LLMs) show strong performance in natural language tasks but are prone to hallucinations, limiting reliability in knowledge-intensive fields such as cultural heritage. This paper presents an Ontology-Based Retrieval-Augmented Generation (OB-RAG) framework that embeds subject–predicate–object triples from domain ontologies into a vector space, retrieving relevant knowledge via semantic search to ground LLM outputs. Unlike traditional RAG using unstructured text, the framework integrates manually and semiautomatically generated ontologies for explicit contextual grounding. A cultural heritage case study illustrates implementation and evaluation. Performance is assessed with quantitative metrics (Faithfulness and Answer Relevancy) and expert validation. Results show the OB prototype outperforms baseline LLMs, reducing hallucinations and improving factual accuracy and contextual alignment. The study offers both an architectural framework and empirical evidence that ontology-based RAG strengthens trustworthiness and user acceptance of LLMs in specialized domains. ","This paper presents OB-RAG, an ontology-based framework that enhances large language models' performance in knowledge-intensive domains by integrating domain ontologies for explicit contextual grounding, reducing hallucinations and improving factual accuracy and contextual alignment."
"Using Large Language Models for OntoClean-based Ontology Refinement","https://scispace.com/paper/using-large-language-models-for-ontoclean-based-ontology-1yra3igtxh","2024","Journal Article","arXiv.org","Yihang Zhao
Neil Vetter
Kaveh Aryan","10.48550/arxiv.2403.15864","","This paper explores the integration of Large Language Models (LLMs) such as GPT-3.5 and GPT-4 into the ontology refinement process, specifically focusing on the OntoClean methodology. OntoClean, critical for assessing the metaphysical quality of ontologies, involves a two-step process of assigning meta-properties to classes and verifying a set of constraints. Manually conducting the first step proves difficult in practice, due to the need for philosophical expertise and lack of consensus among ontologists. By employing LLMs with two prompting strategies, the study demonstrates that high accuracy in the labelling process can be achieved. The findings suggest the potential for LLMs to enhance ontology refinement, proposing the development of plugin software for ontology tools to facilitate this integration.","Using LLMs for OntoClean-based Ontology Refinement significantly improves the accuracy of meta-property assignment, reducing the need for extensive philosophical expertise and consensus."
"Bridging Domain Knowledge and Process Discovery Using Large Language Models","https://scispace.com/paper/bridging-domain-knowledge-and-process-discovery-using-large-3lhfqaaksl6q","2024","Journal Article","arXiv.org","Ali Norouzifar
Humam Kourani
Marcus Dees
W. V. D. Aalst","10.48550/arxiv.2408.17316","https://scispace.compdf/bridging-domain-knowledge-and-process-discovery-using-large-3lhfqaaksl6q.pdf","Discovering good process models is essential for different process analysis tasks such as conformance checking and process improvements. Automated process discovery methods often overlook valuable domain knowledge. This knowledge, including insights from domain experts and detailed process documentation, remains largely untapped during process discovery. This paper leverages Large Language Models (LLMs) to integrate such knowledge directly into process discovery. We use rules derived from LLMs to guide model construction, ensuring alignment with both domain knowledge and actual process executions. By integrating LLMs, we create a bridge between process knowledge expressed in natural language and the discovery of robust process models, advancing process discovery methodologies significantly. To showcase the usability of our framework, we conducted a case study with the UWV employee insurance agency, demonstrating its practical benefits and effectiveness.","This paper integrates domain knowledge into process discovery using Large Language Models (LLMs), creating a bridge between natural language process knowledge and robust model discovery, advancing process discovery methodologies significantly with a case study in the UWV employee insurance agency."
"Grounding ontologies with pre-trained large language models for activity based intelligence","https://scispace.com/paper/grounding-ontologies-with-pre-trained-large-language-models-cgiu2yy88k","2024","Journal Article","","Anee Azim
Lyra Clark
Chaak Ming Lau
Miles Cobb
Kendall L. Jenner","10.1117/12.3013332","","The development of Activity Based Intelligence (ABI) requires an understanding of individual actors' intents, their interactions with other entities in the environment, and how these interactions facilitate accomplishment of their goals. Statistical modelling alone is insufficient for such analyses, mandating higher-level representations such as ontology to capture important relationships. However, constructing ontologies for ABI, ensuring they remain grounded to real-world entities, and maintaining their applicability to downstream tasks requires substantial hand-tooling by domain experts. In this paper, we propose the use of a Large Language Model (LLM) to bootstrap a grounding for such an ontology. Subsequently, we demonstrate that the experience encoded within the weights of a pre-trained LLM can be used in a zero-shot manner to provide a model of normalcy, enabling ABI analysis at the semantics level, agnostic to the precise coordinate data. This is accomplished through a sequence of two transformations, made upon a kinematic track, toward natural language narratives suitable for LLM input. The first transformation generates an abstraction of the low-level kinematic track, embedding it within a knowledge graph using a domain-specific ABI ontology. Secondly, we employ a template-driven narrative generation process to form natural language descriptions of behavior. Computation of the LLM perplexity score upon these narratives achieves grounding of the ontology. This use does not rely on any prompt engineering. In characterizing the perplexity score for any given track, we observe significant variability given chosen parameters such as sentence verbosity, attribute count, clause ordering, and so on. Consequently, we propose an approach that considers multiple generated narratives for an individual track and the distribution of perplexity scores for downstream applications. We demonstrate the successful application of this methodology against a semantic track association task. Our subsequent analysis establishes how such an approach can be used to augment existing kinematics-based association algorithms. ","Grounding ontologies with pre-trained large language models for activity-based intelligence enables semantic-level analysis of individual behavior and facilitates association of tracks based on their semantic similarity."
"OntoLM: Integrating Knowledge Bases and Language Models for classification in the medical domain","https://scispace.com/paper/ontolm-integrating-knowledge-bases-and-language-models-for-olybjd8g26lp","2024","Repository","","Montoyo Andrés
Muñoz Rafael
Gutiérrez, Yoan","10.26342/2024-72-10","","Large language models have shown impressive performance in Natural Language Processing tasks, but their black box characteristics render the explainability of the model’s decision difficult to achieve and the integration of semantic knowledge. There has been a growing interest in combining external knowledge sources with language models to address these drawbacks. This paper, OntoLM, proposes a novel architecture combining an ontology with a pre-trained language model to classify biomedical entities in text. This approach involves constructing and processing graphs from ontologies and then using a graph neural network to contextualize each entity. Next, the language model and the graph neural network output are combined into a final classifier. Results show that OntoLM improves the classification of entities in medical texts using a set of categories obtained from the Unified Medical Language System. We can create more traceable natural language processing architectures using ontology graphs and graph neural networks. ",""
"LLMs4Life: Large Language Models for Ontology Learning in Life Sciences","https://scispace.com/paper/llms4life-large-language-models-for-ontology-learning-in-6k18j9p7iygg","2024","Journal Article","","Nadeen Fathallah
Steffen Staab
Alsayed Algergawy","10.48550/arxiv.2412.02035","https://scispace.compdf/llms4life-large-language-models-for-ontology-learning-in-6k18j9p7iygg.pdf","Ontology learning in complex domains, such as life sciences, poses significant challenges for current Large Language Models (LLMs). Existing LLMs struggle to generate ontologies with multiple hierarchical levels, rich interconnections, and comprehensive class coverage due to constraints on the number of tokens they can generate and inadequate domain adaptation. To address these issues, we extend the NeOn-GPT pipeline for ontology learning using LLMs with advanced prompt engineering techniques and ontology reuse to enhance the generated ontologies' domain-specific reasoning and structural depth. Our work evaluates the capabilities of LLMs in ontology learning in the context of highly specialized and complex domains such as life science domains. To assess the logical consistency, completeness, and scalability of the generated ontologies, we use the AquaDiva ontology developed and used in the collaborative research center AquaDiva as a case study. Our evaluation shows the viability of LLMs for ontology learning in specialized domains, providing solutions to longstanding limitations in model performance and scalability. ","This study enhances ontology learning in life sciences using Large Language Models (LLMs) with advanced prompt engineering and ontology reuse, demonstrating LLMs' viability for generating domain-specific ontologies with logical consistency, completeness, and scalability."
"Enriching Ontologies with Disjointness Axioms using Large Language
  Models","https://scispace.com/paper/enriching-ontologies-with-disjointness-axioms-using-large-2uhp4msubyuy","2024","Journal Article","","Elias Crum
Antonio de Santis
Manon Ovide
Jiaxin Pan
Alessia Pisu
Nicolas Lazzari
Sebastian Rudolph","10.48550/arxiv.2410.03235","https://scispace.compdf/enriching-ontologies-with-disjointness-axioms-using-large-2uhp4msubyuy.pdf","Ontologies often lack explicit disjointness declarations between classes, despite their usefulness for sophisticated reasoning and consistency checking in Knowledge Graphs. In this study, we explore the potential of Large Language Models (LLMs) to enrich ontologies by identifying and asserting class disjointness axioms. Our approach aims at leveraging the implicit knowledge embedded in LLMs, using prompt engineering to elicit this knowledge for classifying ontological disjointness. We validate our methodology on the DBpedia ontology, focusing on open-source LLMs. Our findings suggest that LLMs, when guided by effective prompt strategies, can reliably identify disjoint class relationships, thus streamlining the process of ontology completion without extensive manual input. For comprehensive disjointness enrichment, we propose a process that takes logical relationships between disjointness and subclass statements into account in order to maintain satisfiability and reduce the number of calls to the LLM. This work provides a foundation for future applications of LLMs in automated ontology enhancement and offers insights into optimizing LLM performance through strategic prompt design. Our code is publicly available on GitHub at https://github.com/n28div/llm-disjointness. ","This study leverages Large Language Models to enrich ontologies by identifying and asserting class disjointness axioms, improving ontology completion and consistency checking in Knowledge Graphs, with a proposed process to maintain satisfiability and optimize LLM performance."
"Semantically-Linked Ontological Knowledge Extraction Graph For Domain-Specific Knowledge Discovery In Scientific Literature","https://scispace.com/paper/semantically-linked-ontological-knowledge-extraction-graph-esqymlmk9v14","2025","Journal Article","","Sana Kashgouli
Ali Malek
S. Shayan Mousavi Masouleh
Shahlla Naseri
Kogie Esteban
Robert E. Black
Michael S. Freund
Mita Dasog
Khalid Fatih","10.26434/chemrxiv-2025-4pk4w","","The rapid growth of scientific papers presents several challenges for researchers, including information overload, data fragmentation, lack of standard terminology, and limited interoperability. These issues make it increasingly difficult to keep up with the literature and extract useful, field-specific information efficiently. To address these challenges, we introduce the semantically-linked ontological knowledge extraction framework, a tool that combines smart linking of concepts, flexible ontology building, and graph-based reasoning to organize and extract knowledge. This semantically-linked ontological knowledge extraction graph (SOKE Graph) leverages large-language models to extract domain-specific concepts from scientific articles, ensuring both semantic accuracy and adaptability to new data. These concepts are organized using an ontology—a structured framework of terms and relationships—that supports systematic data collection by grouping information into clearly defined layers. The resulting knowledge graph enables structured representation of extracted domain-specific information, allowing researchers to explore relationships between concepts and efficiently retrieve relevant data aligned with the objectives of this work. This approach allows SOKE Graph to find the connections between concepts and publications, and retrieve the most relevant studies in response to user questions. Initial evaluations of SOKE Graph show that it helps improve the accuracy of filtering high-relevance papers from large datasets compared to using only large-language models, and generates structured, interpretable outputs that facilitate data-driven insights. Moreover, this framework provides a robust and scalable artificial intelligence-based tool that accelerates literature analysis, guides decision-making, and helps researchers efficiently locate relevant information within complex scientific domains. ","This study introduces SOKE Graph, a semantically-linked ontological knowledge extraction framework that leverages large-language models to extract domain-specific concepts from scientific articles, enabling structured representation and efficient retrieval of relevant data."
"One Model for All: Large Language Models are Domain-Agnostic Recommendation Systems","https://scispace.com/paper/one-model-for-all-large-language-models-are-domain-agnostic-2ulq3l384y7c","2024","Journal Article","ACM Transactions on Information Systems","Zuoli Tang
Zhaoxin Huan
Z. Li
Xiaolu Zhang
Jun Hu
Chilin Fu
Jun Zhou
Lixin Zou
Chenliang Li","10.1145/3705727","","Sequential recommendation systems aim to predict users’ next likely interaction based on their history. However, these systems face data sparsity and cold-start problems. Utilizing data from other domains, known as multi-domain methods, is useful for alleviating these problems. However, traditional multi-domain methods rely on meaningless ID-based item representation, which makes it difficult to align items with similar meanings from different domains, yielding sup-optimal knowledge transfer. This paper introduces LLM-Rec , a framework that utilizes pre-trained large language models (LLMs) for domain-agnostic recommendation. Specifically, we mix user's behaviors from multiple domains and concatenate item titles into a sentence, then use LLMs for generating user and item representations. By mixing behaviors across different domains, we can exploit the knowledge encoded in LLMs to bridge the semantic across over multi-domain behaviors, thus obtaining semantically rich representations and improving performance in all domains. Furthermore, we explore the underlying reasons why LLMs are effective and investigate whether LLMs can understand the semantic correlations as the recommendation model, and if advanced techniques like scaling laws in NLP also work in recommendations. We conduct extensive experiments with LLMs ranging from 40M to 6.7B to answer the above questions and to verify the effectiveness of LLM-Rec in multi-domain recommendation \({}^{\ddagger}\) . ","This paper introduces LLM-Rec, a framework using pre-trained large language models for domain-agnostic recommendation, leveraging semantic knowledge transfer across multiple domains to improve performance and explore the effectiveness of LLMs in recommendation systems."
"Entity-Augmented Neuroscience Knowledge Retrieval Using Ontology and Semantic Understanding Capability of LLM","https://scispace.com/paper/entity-augmented-neuroscience-knowledge-retrieval-using-x0sf2eton0w4","2025","Journal Article","Neuroscience Informatics","Pralaypati Ta
Sriram Venkatesaperumal
Keerthi Ram
Mohanasankar Sivaprakasam
Pralaypati Ta
Sriram Venkatesaperumal
Keerthi Ram
Mohanasankar Sivaprakasam","10.1016/j.neuri.2025.100237","","Neuroscience research publications encompass a vast wealth of knowledge. Accurately retrieving existing information and discovering new insights from this extensive literature is essential for advancing the field. However, when knowledge is dispersed across multiple sources, current state-of-the-art retrieval methods often struggle to extract the necessary information. A knowledge graph (KG) can integrate and link knowledge from multiple sources. However, existing methods for constructing KGs in neuroscience often rely on labeled data and require domain expertise. Acquiring large-scale, labeled data for a specialized area like neuroscience presents significant challenges. This work proposes novel methods for constructing KG from unlabeled large-scale neuroscience research corpus utilizing large language models (LLM), neuroscience ontology, and text embeddings. We analyze the semantic relevance of neuroscience text segments identified by LLM for building the knowledge graph. We also introduce an entity-augmented information retrieval algorithm to extract knowledge from the KG. Several experiments were conducted to evaluate the proposed approaches. The results demonstrate that our methods significantly enhance knowledge discovery from the unlabeled neuroscience research corpus. The performance of the proposed entity and relation extraction method is comparable to the existing supervised method. It achieves an F1 score of 0.84 for entity extraction from the unlabeled data. The knowledge obtained from the KG improves answers to over 52% of neuroscience questions from the PubMedQA dataset and questions generated using selected neuroscience entities. ",""
"Language Models as Ontology Encoders","https://scispace.com/paper/language-models-as-ontology-encoders-xnfg4zek5w6i","2025","Journal Article","arXiv.org","Hui Yang
Jiaoyan Chen
Yuan He
Yongsheng Gao
Ian Horrocks","10.48550/arxiv.2507.14334","","OWL (Web Ontology Language) ontologies which are able to formally represent complex knowledge and support semantic reasoning have been widely adopted across various domains such as healthcare and bioinformatics. Recently, ontology embeddings have gained wide attention due to its potential to infer plausible new knowledge and approximate complex reasoning. However, existing methods face notable limitations: geometric model-based embeddings typically overlook valuable textual information, resulting in suboptimal performance, while the approaches that incorporate text, which are often based on language models, fail to preserve the logical structure. In this work, we propose a new ontology embedding method OnT, which tunes a Pretrained Language Model (PLM) via geometric modeling in a hyperbolic space for effectively incorporating textual labels and simultaneously preserving class hierarchies and other logical relationships of Description Logic EL. Extensive experiments on four real-world ontologies show that OnT consistently outperforms the baselines including the state-of-the-art across both tasks of prediction and inference of axioms. OnT also demonstrates strong potential in real-world applications, indicated by its robust transfer learning abilities and effectiveness in real cases of constructing a new ontology from SNOMED CT. Data and code are available at https://github.com/HuiYang1997/OnT.","This paper proposes OnT, a novel ontology embedding method that tunes a Pretrained Language Model in a hyperbolic space to incorporate textual labels and preserve logical relationships, outperforming state-of-the-art methods in prediction and inference tasks on four real-world ontologies."
"Entity-Augmented Neuroscience Knowledge Retrieval Using Ontology and Semantic Understanding Capability of LLM","https://scispace.com/paper/entity-augmented-neuroscience-knowledge-retrieval-using-nwtl7cvi1jp5","2025","Journal Article","arXiv.org","Pralaypati Ta
Sriram Venkatesaperumal
Keerthi Ram
Mohanasankar Sivaprakasam","10.48550/arxiv.2506.03145","https://scispace.compdf/entity-augmented-neuroscience-knowledge-retrieval-using-nwtl7cvi1jp5.pdf","Neuroscience research publications encompass a vast wealth of knowledge. Accurately retrieving existing information and discovering new insights from this extensive literature is essential for advancing the field. However, when knowledge is dispersed across multiple sources, current state-of-the-art retrieval methods often struggle to extract the necessary information. A knowledge graph (KG) can integrate and link knowledge from multiple sources. However, existing methods for constructing KGs in neuroscience often rely on labeled data and require domain expertise. Acquiring large-scale, labeled data for a specialized area like neuroscience presents significant challenges. This work proposes novel methods for constructing KG from unlabeled large-scale neuroscience research corpus utilizing large language models (LLM), neuroscience ontology, and text embeddings. We analyze the semantic relevance of neuroscience text segments identified by LLM for building the knowledge graph. We also introduce an entity-augmented information retrieval algorithm to extract knowledge from the KG. Several experiments were conducted to evaluate the proposed approaches. The results demonstrate that our methods significantly enhance knowledge discovery from the unlabeled neuroscience research corpus. The performance of the proposed entity and relation extraction method is comparable to the existing supervised method. It achieves an F1 score of 0.84 for entity extraction from the unlabeled data. The knowledge obtained from the KG improves answers to over 52% of neuroscience questions from the PubMedQA dataset and questions generated using selected neuroscience entities.","This study proposes novel methods for constructing a neuroscience knowledge graph from unlabeled research corpus using large language models, ontology, and text embeddings, enhancing knowledge discovery and entity extraction with comparable performance to supervised methods."
"OntoGPT: A framework for melding ontologies, knowledge bases, and large language models","https://scispace.com/paper/ontogpt-a-framework-for-melding-ontologies-knowledge-bases-4dxq2cq00y8n","2023","Repository","","Mungall Chris","10.5281/zenodo.7995861","","<em>Presentation from 19th Acubed &amp; Airbus Semantics Meetup, May 11th, 2023</em> <strong>Abstract</strong>: Scientists rely on biomedical knowledge bases such as the Gene Ontology in order to design experiments, predict outcomes, and interpret complex high-throughput molecular data. These knowledge bases contain complex assertions describing the contextual roles of genes in the functioning of cells and whole organisms. These assertions are acquired via painstaking curation from the biomedical literature. Automating the acquisition of these assertions is a hard problem requiring deep expertise to read and interpret scientific papers, and attempts to extract relationships via text mining have not reached a high enough level of accuracy to be deployed in production. Additionally, traditional text mining pipelines require extensive training data, and are typically not generalizable across different databases, or applicable in domains with complex semantic information models. The latest generation of Large Language Models (LLMs) such as GPT-3 and above have demonstrated exceptional general-purpose instruction following abilities, with a single model able to perform on a wide variety of tasks. However, these models lack grounding in knowledge bases, and are prone to hallucination. We have developed a framework called OntoGPT that brings together ontologies and LLMs. I will describe two tools that are part of OntoGPT (1) SPIRES, a tool for extracting semantic structures from text according to a user-specific knowledge schema specified using the LinkML framework, without training data. SPIRES is able to perform tasks such as scraping recipe websites to construct OWL ontologies grounded using classes from the Food Ontology, amenable to logical reasoning (2) SPINDOCTOR, a tool for interpreting genomics experiments. I will describe the strengths and limitations of LLMs for these applications, and potential avenues for future development. ",""
"AutoKG: Efficient Automated Knowledge Graph Generation for Language Models","https://scispace.com/paper/autokg-efficient-automated-knowledge-graph-generation-for-4tk0lgk5f6","2023","Journal Article","","Bo Yi Chen
Andrea L. Bertozzi","10.1109/bigdata59044.2023.10386454","","Traditional methods of linking large language models (LLMs) to knowledge bases via the semantic similarity search often fall short of capturing complex relational dynamics. To address these limitations, we introduce AutoKG, a lightweight and efficient approach for automated knowledge graph (KG) construction. For a given knowledge base consisting of text blocks, AutoKG first extracts keywords using a LLM and then evaluates the relationship weight between each pair of keywords using graph Laplace learning. We employ a hybrid search scheme combining vector similarity and graph-based associations to enrich LLM responses. Preliminary experiments demonstrate that AutoKG offers a more comprehensive and interconnected knowledge retrieval mechanism compared to the semantic similarity search, thereby enhancing the capabilities of LLMs in generating more insightful and relevant outputs.","Preliminary experiments demonstrate that AutoKG offers a more comprehensive and interconnected knowledge retrieval mechanism compared to the semantic similarity search, thereby enhancing the capabilities of LLMs in generating more insightful and relevant outputs."
